Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
82	Spectrogram 1	1	26809.910887466	26810.205242638	4951.747	5351.082	0.2944	399.334	-73.68	Birds
83	Spectrogram 1	1	26810.283737350	26810.479974132	4212.978	4871.880	0.1962	658.902	-73.72	Birds
84	Spectrogram 1	1	26810.597716201	26810.813576660	3973.378	4991.681	0.2159	1018.303	-74.50	Birds
85	Spectrogram 1	1	26810.597716201	26811.608335625	2675.541	3833.611	1.0106	1158.070	-73.57	Birds
86	Spectrogram 1	1	26810.882259534	26811.588711947	3374.376	4672.213	0.7065	1297.837	-74.98	Birds
87	Spectrogram 1	1	26811.804572406	26812.285352521	5271.215	5850.250	0.4808	579.035	-72.70	Birds
88	Spectrogram 1	1	26812.687637922	26813.109547002	2535.774	5211.314	0.4219	2675.541	-76.06	Birds
89	Spectrogram 1	1	26813.237100910	26813.619762634	3114.809	5251.248	0.3827	2136.439	-70.70	Birds
90	Spectrogram 1	1	26812.883874704	26813.384278496	2136.439	2435.940	0.5004	299.501	-74.11	Birds
91	Spectrogram 1	1	26806.653356894	26807.045830457	1557.404	1797.005	0.3925	239.601	-75.20	Birds
92	Spectrogram 1	1	26813.806187576	26813.972988841	3174.709	4951.747	0.1668	1777.038	-71.62	Birds
93	Spectrogram 1	1	26814.726470773	26815.177815370	2655.574	5750.416	0.4513	3094.842	-68.64	Birds
94	Spectrogram 1	1	26815.246498243	26816.129563760	1178.037	2036.606	0.8831	858.569	-58.93	Birds
95	Spectrogram 1	1	26817.944753988	26818.837631343	1217.970	2036.606	0.8929	818.636	-59.05	Birds
96	Spectrogram 1	1	26814.245690658	26814.589105026	3793.677	5311.148	0.3434	1517.471	-76.12	Birds
97	Spectrogram 1	1	26815.835208588	26816.198246633	3054.908	5151.414	0.3630	2096.506	-74.24	Birds
98	Spectrogram 1	1	26816.168811116	26816.414107093	4991.681	5410.982	0.2453	419.301	-73.06	Birds
99	Spectrogram 1	1	26816.590720196	26817.110747667	5131.448	6549.085	0.5200	1417.637	-71.49	Birds
100	Spectrogram 1	1	26816.384671576	26817.032252954	2475.874	5211.314	0.6476	2735.441	-73.75	Birds
101	Spectrogram 1	1	26816.826204334	26817.061688471	7547.421	8705.491	0.2355	1158.070	-72.69	Birds
102	Spectrogram 1	1	26817.827011919	26818.258732838	5590.682	6129.784	0.4317	539.101	-74.86	Birds
103	Spectrogram 1	1	26818.513840654	26819.122174676	2655.574	6948.419	0.6083	4292.845	-71.77	Birds
104	Spectrogram 1	1	26769.352890997	26813.136952843	59.900	6549.085	43.7841	6489.185	-71.15	Birds
