Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
36	Spectrogram 1	1	4585.873905586	4586.035125876	2643.964	3074.377	0.1612	430.413	-64.14	Birds
37	Spectrogram 1	1	4586.484845633	4587.401255703	1936.858	2982.146	0.9164	1045.288	-59.01	Birds
38	Spectrogram 1	1	4587.307917640	4588.419489114	1352.726	2367.271	1.1116	1014.545	-62.63	Birds
39	Spectrogram 1	1	4586.009670041	4586.416963405	1076.032	1567.932	0.4073	491.900	-67.35	Birds
40	Spectrogram 1	1	4586.374537013	4586.595154252	5687.598	6363.961	0.2206	676.363	-64.31	Birds
41	Spectrogram 1	1	4588.351606887	4588.818297201	2213.552	8700.488	0.4667	6486.936	-61.71	Birds
42	Spectrogram 1	1	4592.345408523	4593.134539417	1199.007	1690.908	0.7891	491.900	-59.17	Birds
43	Spectrogram 1	1	4598.647321678	4599.258261725	4765.285	7562.968	0.6109	2797.683	-66.14	Birds
44	Spectrogram 1	1	4599.377055623	4600.166186517	3750.740	4396.360	0.7891	645.619	-63.89	Birds
45	Spectrogram 1	1	4600.098304289	4600.548024046	2213.552	3197.352	0.4497	983.801	-59.35	Birds
46	Spectrogram 1	1	4600.463171261	4601.922639151	1690.908	5164.954	1.4595	3474.046	-61.25	Birds
47	Spectrogram 1	1	4599.300688117	4599.996480948	1106.776	1660.164	0.6958	553.388	-67.46	Birds
48	Spectrogram 1	1	4599.190379497	4599.300688117	2551.733	2982.146	0.1103	430.413	-66.55	Birds
49	Spectrogram 1	1	4597.315132965	4600.157701238	338.182	830.082	2.8426	491.900	-67.84	Mammals
50	Spectrogram 1	1	4603.496847211	4603.793831956	1383.470	2059.833	0.2970	676.363	-69.80	Birds
51	Spectrogram 1	1	4604.370830889	4604.701756748	2766.940	3258.840	0.3309	491.900	-68.56	Birds
52	Spectrogram 1	1	4604.820550646	4605.176932340	2643.964	3012.890	0.3564	368.925	-67.50	Birds
53	Spectrogram 1	1	4604.803580089	4605.075108999	1629.420	1998.345	0.2715	368.925	-67.70	Birds
54	Spectrogram 1	1	4606.118798245	4606.458209383	1506.445	2059.833	0.3394	553.388	-68.19	Birds
55	Spectrogram 1	1	4604.011901114	4604.376768086	1321.982	1721.651	0.3649	399.669	-70.57	Birds
56	Spectrogram 1	1	4606.226573967	4606.964793190	276.694	830.082	0.7382	553.388	-68.42	Mammals
57	Spectrogram 1	1	4611.863956287	4612.220337981	1260.495	2582.477	0.3564	1321.982	-57.62	Birds
58	Spectrogram 1	1	4611.575456820	4611.762132946	1168.263	2059.833	0.1867	891.569	-66.20	Birds
59	Spectrogram 1	1	4612.423984663	4612.627631346	1752.395	2152.064	0.2036	399.669	-66.32	Birds
60	Spectrogram 1	1	4612.585204953	4612.839763306	1936.858	2643.964	0.2546	707.107	-55.84	Birds
61	Spectrogram 1	1	4612.407014106	4612.763395800	830.082	1813.883	0.3564	983.801	-63.66	Birds
62	Spectrogram 1	1	4612.831278028	4613.162203887	891.569	2275.039	0.3309	1383.470	-62.19	Birds
63	Spectrogram 1	1	4613.179174443	4613.357365290	1014.545	2520.989	0.1782	1506.445	-61.51	Birds
64	Spectrogram 1	1	4613.425247518	4613.951334780	860.826	2582.477	0.5261	1721.651	-54.36	Birds
65	Spectrogram 1	1	4613.976790616	4614.121040349	1291.238	2275.039	0.1442	983.801	-66.28	Birds
66	Spectrogram 1	1	4613.985275894	4614.324687031	768.594	2551.733	0.3394	1783.139	-56.90	Birds
67	Spectrogram 1	1	4614.341657588	4614.460451486	1045.288	2736.196	0.1188	1690.908	-59.39	Birds
68	Spectrogram 1	1	4614.409539815	4614.681068725	768.594	2674.708	0.2715	1906.114	-60.88	Birds
69	Spectrogram 1	1	4614.731980396	4614.978053470	553.388	2551.733	0.2461	1998.345	-60.68	Birds
70	Spectrogram 1	1	4614.901685964	4615.351405721	1229.751	2459.502	0.4497	1229.751	-51.35	Birds
71	Spectrogram 1	1	4615.275038215	4615.555052403	1199.007	3412.559	0.2800	2213.552	-58.04	Birds
72	Spectrogram 1	1	4614.791377345	4615.410802670	4703.797	7470.737	0.6194	2766.940	-66.90	Birds
73	Spectrogram 1	1	4616.089624944	4616.615712207	5964.292	7562.968	0.5261	1598.676	-62.71	Birds
74	Spectrogram 1	1	4615.572022960	4616.369639132	3842.972	4550.078	0.7976	707.107	-62.81	Birds
75	Spectrogram 1	1	4615.588993517	4616.242359956	1014.545	2490.246	0.6534	1475.701	-57.51	Birds
76	Spectrogram 1	1	4616.233874677	4616.717535548	983.801	3228.096	0.4837	2244.295	-56.46	Birds
77	Spectrogram 1	1	4616.658138599	4616.912696952	1106.776	5503.135	0.2546	4396.360	-56.96	Birds
78	Spectrogram 1	1	4616.844814724	4617.141799469	1598.676	5349.417	0.2970	3750.740	-59.99	Birds
79	Spectrogram 1	1	4617.133314191	4617.336960873	1321.982	4949.747	0.2036	3627.765	-59.89	Birds
80	Spectrogram 1	1	4617.413328379	4617.684857289	1506.445	5410.904	0.2715	3904.459	-61.63	Birds
81	Spectrogram 1	1	4617.718798402	4617.981842034	1321.982	4642.310	0.2630	3320.327	-60.24	Birds
82	Spectrogram 1	1	4617.939415641	4618.278826779	1936.858	4334.872	0.3394	2398.014	-62.06	Birds
83	Spectrogram 1	1	4618.592782080	4618.949163774	1014.545	2582.477	0.3564	1567.932	-60.31	Birds
84	Spectrogram 1	1	4619.653441884	4619.831632731	1106.776	2459.502	0.1782	1352.726	-60.54	Birds
85	Spectrogram 1	1	4617.667886732	4619.984367743	245.950	707.107	2.3165	461.157	-61.54	Mammals
