Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
75	Spectrogram 1	1	2585.413607637	2586.711855237	278.075	577.540	1.2982	299.465	-69.58	Domestic mammals
76	Spectrogram 1	1	2589.102402525	2590.638237921	299.465	577.540	1.5358	278.075	-69.97	Domestic mammals
77	Spectrogram 1	1	2592.841993266	2593.894167791	278.075	491.979	1.0522	213.904	-68.75	Domestic mammals
78	Spectrogram 1	1	2594.454196167	2599.197466808	278.075	620.321	4.7433	342.246	-70.05	Domestic mammals
79	Spectrogram 1	1	2599.580724564	2603.314247072	320.856	577.540	3.7335	256.684	-69.61	Domestic mammals
80	Spectrogram 1	1	2604.052466295	2605.172523048	320.856	598.930	1.1201	278.075	-68.17	Domestic mammals
81	Spectrogram 1	1	2608.085320293	2610.401801304	385.027	556.150	2.3165	171.123	-68.19	Domestic mammals
82	Spectrogram 1	1	2611.475493723	2611.891272366	427.807	598.930	0.4158	171.123	-67.73	Domestic mammals
83	Spectrogram 1	1	2614.852634537	2615.310839573	278.075	491.979	0.4582	213.904	-66.02	Domestic mammals
84	Spectrogram 1	1	2616.489845149	2617.032902968	278.075	577.540	0.5431	299.465	-68.63	Domestic mammals
85	Spectrogram 1	1	2619.603942332	2620.817337147	278.075	684.492	1.2134	406.417	-69.70	Domestic mammals
86	Spectrogram 1	1	2622.829420871	2624.017359851	299.465	598.930	1.1879	299.465	-70.37	Domestic mammals
87	Spectrogram 1	1	2626.690353525	2627.598278317	363.636	577.540	0.9079	213.904	-69.31	Domestic mammals
88	Spectrogram 1	1	2630.305082136	2630.797228285	256.684	598.930	0.4921	342.246	-68.24	Domestic mammals
89	Spectrogram 1	1	2631.177343648	2631.864651200	320.856	577.540	0.6873	256.684	-68.93	Domestic mammals
90	Spectrogram 1	1	2633.969000251	2634.571455019	491.979	620.321	0.6025	128.342	-71.02	Domestic mammals
91	Spectrogram 1	1	2635.188216411	2638.183519696	385.027	556.150	2.9953	171.123	-68.63	Domestic mammals
92	Spectrogram 1	1	2639.074473931	2639.872090103	406.417	556.150	0.7976	149.733	-69.63	Domestic mammals
93	Spectrogram 1	1	2623.504405708	2623.852302124	7101.604	7550.802	0.3479	449.198	-77.52	Birds
94	Spectrogram 1	1	2582.104349050	2583.275317473	503.650	963.504	1.1710	459.854	-70.23	Birds
95	Spectrogram 1	1	2595.649114779	2596.523098458	678.832	1007.299	0.8740	328.467	-71.31	Birds
96	Spectrogram 1	1	2606.148113613	2606.937244506	635.036	1007.299	0.7891	372.263	-69.35	Birds
97	Spectrogram 1	1	2609.058564113	2609.627077768	635.036	1051.095	0.5685	416.058	-68.73	Birds
98	Spectrogram 1	1	2612.223572967	2612.775116065	503.650	1116.788	0.5515	613.139	-70.35	Birds
99	Spectrogram 1	1	2615.427201274	2615.944803258	591.241	1094.891	0.5176	503.650	-70.40	Birds
100	Spectrogram 1	1	2620.331692205	2621.621454526	656.934	1051.095	1.2898	394.161	-71.55	Birds
101	Spectrogram 1	1	2623.784072703	2624.403498028	547.445	1029.197	0.6194	481.752	-70.23	Birds
102	Spectrogram 1	1	2639.636471459	2639.999979167	635.036	985.401	0.3635	350.365	-68.97	Birds
