Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
77	Spectrogram 1	1	20125.140319339	20125.513169223	2158.800	5187.115	0.3728	3028.316	-62.61	Birds
78	Spectrogram 1	1	20124.639915546	20124.816528649	1858.966	3538.033	0.1766	1679.066	-65.74	Birds
79	Spectrogram 1	1	20125.876207269	20126.160750602	2098.833	5097.165	0.2845	2998.333	-64.14	Birds
80	Spectrogram 1	1	20126.150938763	20126.347175544	2608.549	4107.716	0.1962	1499.166	-70.91	Birds
81	Spectrogram 1	1	20126.916262211	20127.357794969	2038.866	4197.666	0.4415	2158.800	-61.38	Birds
82	Spectrogram 1	1	20127.681585658	20127.975940830	2548.583	5696.832	0.2944	3148.249	-63.67	
83	Spectrogram 1	1	20128.495968301	20128.741264278	2398.666	5097.165	0.2453	2698.499	-61.52	Birds
84	Spectrogram 1	1	20129.182797036	20129.555646920	2308.716	3927.816	0.3728	1619.100	-60.43	Birds
85	Spectrogram 1	1	20130.016803357	20130.448524276	2248.749	4677.399	0.4317	2428.649	-60.67	Birds
86	Spectrogram 1	1	20131.017610942	20131.478767378	2218.766	5666.849	0.4612	3448.083	-65.83	Birds
87	Spectrogram 1	1	20122.913031870	20123.384000145	1289.283	2818.433	0.4710	1529.150	-72.90	Birds
88	Spectrogram 1	1	20124.139511754	20124.531985316	1049.416	1739.033	0.3925	689.617	-75.23	Birds
89	Spectrogram 1	1	20125.189378534	20125.611287614	1349.250	1948.916	0.4219	599.667	-72.82	Birds
90	Spectrogram 1	1	20126.641530717	20126.955509567	5696.832	6626.315	0.3140	929.483	-72.01	Birds
91	Spectrogram 1	1	20129.850002093	20130.105109908	5906.715	7166.015	0.2551	1259.300	-69.50	Birds
92	Spectrogram 1	1	20123.943274972	20124.571232673	5516.932	7795.665	0.6280	2278.733	-72.37	Birds
93	Spectrogram 1	1	20131.861420840	20132.057657621	2578.566	6086.615	0.1962	3508.049	-62.35	Birds
94	Spectrogram 1	1	20132.764110034	20133.048653367	2038.866	5456.965	0.2845	3418.099	-61.39	Birds
95	Spectrogram 1	1	20133.460750608	20133.735482102	2728.483	4077.732	0.2747	1349.250	-72.70	Birds
96	Spectrogram 1	1	20132.126340495	20132.685615322	2398.666	6086.615	0.5593	3687.949	-74.10	Birds
97	Spectrogram 1	1	20134.147579343	20134.510617389	2368.683	5666.849	0.3630	3298.166	-65.18	Birds
98	Spectrogram 1	1	20134.716666009	20134.893279112	2218.766	3148.249	0.1766	929.483	-71.49	Birds
99	Spectrogram 1	1	20135.148386928	20135.364247388	1679.066	3538.033	0.2159	1858.966	-67.37	Birds
100	Spectrogram 1	1	20135.815591985	20136.168818192	4047.749	6476.399	0.3532	2428.649	-67.31	Birds
101	Spectrogram 1	1	20132.872040264	20133.735482102	1109.383	1559.133	0.8634	449.750	-75.24	Birds
102	Spectrogram 1	1	20136.100135318	20136.404302329	2428.649	4197.666	0.3042	1769.016	-72.69	Birds
103	Spectrogram 1	1	20136.492608881	20136.826211409	2008.883	4467.516	0.3336	2458.633	-61.19	Birds
104	Spectrogram 1	1	20137.199061294	20137.513040144	2098.833	5696.832	0.3140	3597.999	-65.61	Birds
105	Spectrogram 1	1	20137.552287500	20137.787771638	2458.633	4167.682	0.2355	1709.050	-72.31	Birds
106	Spectrogram 1	1	20137.306991524	20137.905513707	1709.050	1978.900	0.5985	269.850	-73.35	Birds
107	Spectrogram 1	1	20138.113521371	20138.456935738	2128.816	4437.532	0.3434	2308.716	-62.41	Birds
108	Spectrogram 1	1	20139.114328956	20139.477367001	2128.816	4257.632	0.3630	2128.816	-61.08	Birds
109	Spectrogram 1	1	20138.780726427	20139.418495967	1469.183	2338.699	0.6378	869.516	-72.42	Birds
110	Spectrogram 1	1	20137.647236487	20139.050329474	5367.015	7795.665	1.4031	2428.649	-74.63	Birds
111	Spectrogram 1	1	20139.513890009	20139.896551733	4857.299	5337.032	0.3827	479.733	-75.07	Birds
112	Spectrogram 1	1	20139.906363572	20140.387143687	5067.182	6026.649	0.4808	959.466	-66.65	Birds
113	Spectrogram 1	1	20140.092788515	20140.289025296	3208.216	4917.266	0.1962	1709.050	-65.18	Birds
114	Spectrogram 1	1	20140.338084491	20140.603004146	1799.000	4197.666	0.2649	2398.666	-71.94	Birds
115	Spectrogram 1	1	20140.966042192	20141.289832881	1769.016	3478.066	0.3238	1709.050	-66.22	Birds
116	Spectrogram 1	1	20141.417386789	20142.025720811	5187.115	6566.348	0.6083	1379.233	-57.52	Birds
117	Spectrogram 1	1	20141.770612996	20142.064968168	1649.083	5007.216	0.2944	3358.133	-65.37	Birds
118	Spectrogram 1	1	20141.495881502	20141.819672191	2458.633	3777.899	0.3238	1319.266	-71.21	Birds
119	Spectrogram 1	1	20142.428006213	20143.085399431	5217.099	8095.498	0.6574	2878.399	-47.91	Birds
120	Spectrogram 1	1	20142.682731410	20143.045769455	2158.800	4857.299	0.3630	2698.499	-60.91	Birds
121	Spectrogram 1	1	20143.271441754	20143.860152098	5367.015	8215.431	0.5887	2848.416	-47.37	Birds
122	Spectrogram 1	1	20144.017141523	20144.546980833	5157.132	7975.565	0.5298	2818.433	-47.16	Birds
123	Spectrogram 1	1	20143.438243018	20143.673727156	2278.733	3867.849	0.2355	1589.116	-69.14	Birds
124	Spectrogram 1	1	20143.762033707	20144.095636236	2278.733	4887.282	0.3336	2608.549	-62.07	Birds
125	Spectrogram 1	1	20144.272249339	20144.762841292	1229.316	1589.116	0.4906	359.800	-70.11	Birds
126	Spectrogram 1	1	20144.664722902	20145.184750372	1948.916	4407.549	0.5200	2458.633	-63.70	Birds
127	Spectrogram 1	1	20144.546980833	20144.919830718	4977.232	5396.999	0.3728	419.767	-71.22	Birds
128	Spectrogram 1	1	20145.096443821	20146.067815889	4467.516	5996.665	0.9714	1529.150	-73.56	Birds
129	Spectrogram 1	1	20145.881390946	20146.058004050	2698.499	3957.799	0.1766	1259.300	-70.77	Birds
130	Spectrogram 1	1	20146.519160486	20146.882198532	2578.566	5486.949	0.3630	2908.383	-63.35	Birds
131	Spectrogram 1	1	20147.127494508	20147.451285198	2008.883	3568.016	0.3238	1559.133	-64.09	Birds
132	Spectrogram 1	1	20147.853570600	20148.285291519	2278.733	5247.082	0.4317	2968.349	-64.86	Birds
133	Spectrogram 1	1	20145.292680602	20145.851955429	6836.198	8215.431	0.5593	1379.233	-74.07	Birds
134	Spectrogram 1	1	20148.579646691	20148.697388760	5936.699	7585.782	0.1177	1649.083	-69.96	Birds
135	Spectrogram 1	1	20148.742771156	20149.282422305	2308.716	4107.716	0.5397	1799.000	-61.79	Birds
136	Spectrogram 1	1	20149.684707707	20149.988874718	4047.749	6206.549	0.3042	2158.800	-68.20	Birds
137	Spectrogram 1	1	20150.224358856	20150.793445522	1049.416	1469.183	0.5691	419.767	-61.35	Birds
138	Spectrogram 1	1	20150.293041729	20150.557961384	2608.549	3927.816	0.2649	1319.266	-71.66	Birds
139	Spectrogram 1	1	20150.616832418	20150.940623108	1918.933	4647.416	0.3238	2728.483	-62.85	Birds
