Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
49	Spectrogram 1	1	1806.219709088	1806.482752719	725.979	1729.537	0.2630	1003.559	-58.12	Amphibians
50	Spectrogram 1	1	1806.743842579	1807.015371489	747.331	1644.128	0.2715	896.797	-57.70	Amphibians
51	Spectrogram 1	1	1807.329326791	1807.583885144	683.274	1622.776	0.2546	939.502	-57.22	Amphibians
52	Spectrogram 1	1	1807.753590712	1808.109972406	683.274	1729.537	0.3564	1046.263	-58.20	Amphibians
53	Spectrogram 1	1	1808.169369355	1808.339074924	747.331	1729.537	0.1697	982.206	-60.82	Amphibians
54	Spectrogram 1	1	1808.517265771	1808.737883010	854.093	1665.480	0.2206	811.388	-60.15	Amphibians
55	Spectrogram 1	1	1809.060323590	1809.739145864	790.036	1836.299	0.6788	1046.263	-58.63	Amphibians
56	Spectrogram 1	1	1809.857939762	1810.375541746	683.274	1665.480	0.5176	982.206	-57.95	Amphibians
57	Spectrogram 1	1	1810.918599566	1811.224069589	768.683	1729.537	0.3055	960.854	-57.83	Amphibians
58	Spectrogram 1	1	1811.495598499	1811.775612687	619.217	1772.242	0.2800	1153.025	-58.76	Amphibians
59	Spectrogram 1	1	1812.325665257	1812.571738331	576.512	1729.537	0.2461	1153.025	-57.58	Amphibians
60	Spectrogram 1	1	1812.885693633	1813.097825594	683.274	1580.071	0.2121	896.797	-55.41	Amphibians
61	Spectrogram 1	1	1813.547545350	1813.776647868	640.569	1644.128	0.2291	1003.559	-57.53	Amphibians
62	Spectrogram 1	1	1814.031206221	1814.328190966	683.274	1665.480	0.2970	982.206	-58.11	Amphibians
63	Spectrogram 1	1	1814.718513773	1814.990042683	747.331	1686.833	0.2715	939.502	-57.77	Amphibians
64	Spectrogram 1	1	1816.679207335	1816.891339296	747.331	1708.185	0.2121	960.854	-58.23	Amphibians
65	Spectrogram 1	1	1817.154382927	1817.408941280	661.922	1793.594	0.2546	1131.673	-59.12	Amphibians
66	Spectrogram 1	1	1817.638043797	1817.926543264	768.683	1708.185	0.2885	939.502	-58.97	Amphibians
67	Spectrogram 1	1	1818.206557452	1818.478086362	619.217	1793.594	0.2715	1174.377	-58.81	Amphibians
68	Spectrogram 1	1	1818.953261954	1819.190849750	704.626	1729.537	0.2376	1024.911	-58.07	Amphibians
69	Spectrogram 1	1	1819.462378660	1819.725422291	640.569	1708.185	0.2630	1067.616	-58.96	Amphibians
70	Spectrogram 1	1	1820.081803985	1820.336362338	725.979	1601.423	0.2546	875.445	-57.82	Amphibians
71	Spectrogram 1	1	1820.484811984	1820.909075905	661.922	1665.480	0.4243	1003.559	-59.60	Amphibians
72	Spectrogram 1	1	1821.010899246	1821.129693144	597.865	1772.242	0.1188	1174.377	-61.54	Amphibians
73	Spectrogram 1	1	1821.392736776	1821.630324572	768.683	1750.890	0.2376	982.206	-62.45	Amphibians
74	Spectrogram 1	1	1821.842456532	1822.164897113	683.274	1686.833	0.3224	1003.559	-62.70	Amphibians
75	Spectrogram 1	1	1822.326117403	1822.546734642	725.979	1750.890	0.2206	1024.911	-62.42	Amphibians
76	Spectrogram 1	1	1822.869175222	1823.318894979	661.922	1750.890	0.4497	1088.968	-59.73	Amphibians
77	Spectrogram 1	1	1823.615879724	1824.668054249	683.274	1793.594	1.0522	1110.320	-60.79	Amphibians
78	Spectrogram 1	1	1824.854730374	1825.041406500	704.626	1814.947	0.1867	1110.320	-58.47	Amphibians
79	Spectrogram 1	1	1825.092318170	1825.253538460	832.740	1793.594	0.1612	960.854	-60.83	Amphibians
80	Spectrogram 1	1	1825.380817637	1825.643861268	683.274	1857.651	0.2630	1174.377	-59.36	Amphibians
81	Spectrogram 1	1	1825.669317103	1825.864478507	683.274	1921.708	0.1952	1238.434	-62.44	Amphibians
82	Spectrogram 1	1	1825.940846013	1826.144492695	725.979	1772.242	0.2036	1046.263	-57.90	Amphibians
83	Spectrogram 1	1	1826.164852433	1826.410925507	811.388	1814.947	0.2461	1003.559	-62.29	Amphibians
84	Spectrogram 1	1	1826.478807735	1826.809733594	485.830	2049.822	0.3309	1563.992	-61.19	Amphibians
85	Spectrogram 1	1	1826.937012770	1827.632805601	0.000	646.957	0.6958	646.957	-58.53	Amphibians
86	Spectrogram 1	1	1826.801248315	1827.047321389	626.087	1940.870	0.2461	1314.783	-63.25	Amphibians
87	Spectrogram 1	1	1827.208541680	1827.463100032	688.696	1940.870	0.2546	1252.174	-59.48	Amphibians
88	Spectrogram 1	1	1827.497041146	1827.692202550	545.455	2051.948	0.1952	1506.494	-62.81	Amphibians
