Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
31	Spectrogram 1	1	5243.343916121	5243.657894971	2194.175	3611.650	0.3140	1417.476	-60.07	Birds
32	Spectrogram 1	1	5264.131431200	5264.386539016	4053.435	6870.229	0.2551	2816.794	-69.94	Birds
33	Spectrogram 1	1	5243.916235491	5245.329140317	3329.949	3817.259	1.4129	487.310	-61.30	Birds
34	Spectrogram 1	1	5225.877291603	5226.053904706	2862.191	4982.332	0.1766	2120.141	-70.33	Birds
35	Spectrogram 1	1	5261.119196606	5261.482234651	6595.420	7992.366	0.3630	1396.947	-60.20	Birds
36	Spectrogram 1	1	5261.148915440	5261.580636359	2944.162	3167.513	0.4317	223.350	-68.05	Birds
37	Spectrogram 1	1	5245.639886463	5246.061795544	5203.883	5883.495	0.4219	679.612	-64.29	Birds
38	Spectrogram 1	1	5230.492774184	5230.846000391	2740.484	5335.640	0.3532	2595.156	-61.04	Birds
39	Spectrogram 1	1	5248.220400139	5248.514755311	2543.689	4757.282	0.2944	2213.592	-69.61	Birds
40	Spectrogram 1	1	5229.420817189	5229.754419717	2055.363	5916.955	0.3336	3861.592	-63.18	Birds
41	Spectrogram 1	1	5244.707761752	5244.943245889	5961.165	7223.301	0.2355	1262.136	-63.44	Birds
42	Spectrogram 1	1	5246.915425543	5247.219592554	2776.699	5300.971	0.3042	2524.272	-60.76	Birds
43	Spectrogram 1	1	5253.558577388	5279.999979167	5807.107	6172.589	26.4414	365.482	-67.46	Birds
44	Spectrogram 1	1	5272.245119210	5272.529662543	6349.206	8380.952	0.2845	2031.746	-62.05	Birds
45	Spectrogram 1	1	5242.637463708	5242.833700489	4155.340	6116.505	0.1962	1961.165	-70.48	Birds
46	Spectrogram 1	1	5244.217169798	5244.501713131	6407.767	7844.660	0.2845	1436.893	-63.53	Birds
47	Spectrogram 1	1	5252.272886010	5252.822348998	487.633	1144.876	0.5495	657.244	-55.00	Birds
48	Spectrogram 1	1	5222.590325515	5222.815997813	3371.025	3625.442	0.2257	254.417	-63.38	Birds
49	Spectrogram 1	1	5269.980702004	5270.196562463	3269.036	3736.041	0.2159	467.005	-60.55	Birds
50	Spectrogram 1	1	5266.515708094	5266.810063266	2473.282	4351.145	0.2944	1877.863	-68.81	Birds
51	Spectrogram 1	1	5247.425641174	5247.906421289	2446.602	5844.660	0.4808	3398.058	-66.50	Birds
52	Spectrogram 1	1	5231.670194872	5231.944926366	3217.993	3467.128	0.2747	249.135	-59.40	Birds
53	Spectrogram 1	1	5255.719968998	5256.239996469	3251.908	4786.260	0.5200	1534.351	-61.86	Birds
54	Spectrogram 1	1	5223.826617237	5224.022854019	3307.420	3646.643	0.1962	339.223	-62.64	Birds
55	Spectrogram 1	1	5245.620262785	5245.855746923	5902.913	8310.680	0.2355	2407.767	-66.88	Birds
56	Spectrogram 1	1	5270.173619166	5270.595528246	2497.354	5544.974	0.4219	3047.619	-63.31	Birds
57	Spectrogram 1	1	5222.423524250	5222.953363560	466.431	1123.675	0.5298	657.244	-54.35	Birds
58	Spectrogram 1	1	5220.225672299	5220.461156436	3985.866	6466.431	0.2355	2480.565	-72.48	Birds
59	Spectrogram 1	1	5255.855908602	5256.375936073	3370.558	3756.345	0.5200	385.787	-62.31	Birds
60	Spectrogram 1	1	5228.527939834	5228.802671328	2636.678	5501.730	0.2747	2865.052	-60.64	Birds
61	Spectrogram 1	1	5272.987587303	5273.154388567	3365.079	5396.825	0.1668	2031.746	-64.84	Birds
62	Spectrogram 1	1	5268.250498708	5268.613536754	2095.238	5354.497	0.3630	3259.259	-67.03	Birds
63	Spectrogram 1	1	5237.850176289	5238.164155139	2194.175	4951.456	0.3140	2757.282	-62.17	Birds
64	Spectrogram 1	1	5244.864751177	5245.473085199	2349.515	5262.136	0.6083	2912.621	-61.87	Birds
65	Spectrogram 1	1	5277.873883160	5278.109367297	3132.275	5333.333	0.2355	2201.058	-69.67	Birds
66	Spectrogram 1	1	5241.481955180	5241.766498513	3472.081	3878.173	0.2845	406.091	-63.80	Birds
67	Spectrogram 1	1	5245.993994488	5249.271148737	1339.806	2155.340	3.2772	815.534	-66.59	Birds
68	Spectrogram 1	1	5228.292455696	5228.429821443	3591.696	6083.045	0.1374	2491.349	-65.13	Birds
69	Spectrogram 1	1	5220.981183907	5221.599329768	3265.018	3646.643	0.6181	381.625	-62.95	Birds
70	Spectrogram 1	1	5267.985579053	5268.289746064	3259.259	5058.201	0.3042	1798.942	-61.25	Birds
71	Spectrogram 1	1	5272.863265072	5273.098749209	6306.878	8867.725	0.2355	2560.847	-63.26	Birds
72	Spectrogram 1	1	5245.198353705	5245.433837843	6291.262	8271.845	0.2355	1980.583	-64.85	Birds
73	Spectrogram 1	1	5239.577059965	5239.900850654	2601.942	5359.223	0.3238	2757.282	-61.86	Birds
74	Spectrogram 1	1	5267.622541008	5267.936519858	2539.683	4698.413	0.3140	2158.730	-57.88	Birds
75	Spectrogram 1	1	5238.860795713	5239.007973299	6757.282	8077.670	0.1472	1320.388	-59.38	Birds
76	Spectrogram 1	1	5269.244814073	5269.735406027	3187.817	3411.168	0.4906	223.350	-69.20	Birds
77	Spectrogram 1	1	5245.541768073	5245.806687728	3922.330	5495.146	0.2649	1572.816	-67.18	Birds
78	Spectrogram 1	1	5273.174012245	5273.448743739	3978.836	5312.169	0.2747	1333.333	-63.82	Birds
79	Spectrogram 1	1	5250.694881251	5251.303215273	3431.472	3857.868	0.6083	426.396	-59.69	Birds
80	Spectrogram 1	1	5279.049086927	5279.372877616	2814.815	5439.153	0.3238	2624.339	-66.27	Birds
81	Spectrogram 1	1	5227.065975812	5227.330895467	5833.910	8283.737	0.2649	2449.827	-65.56	Birds
82	Spectrogram 1	1	5222.148792756	5222.403900572	3265.018	3667.845	0.2551	402.827	-65.24	Birds
83	Spectrogram 1	1	5272.009635072	5272.215683693	6560.847	7894.180	0.2060	1333.333	-61.74	Birds
84	Spectrogram 1	1	5240.705421458	5241.088083182	2174.757	4951.456	0.3827	2776.699	-62.93	Birds
85	Spectrogram 1	1	5225.465194362	5225.779173212	2438.163	4621.908	0.3140	2183.746	-62.60	Birds
86	Spectrogram 1	1	5262.698902696	5262.826456604	3709.924	5358.779	0.1276	1648.855	-62.79	Birds
87	Spectrogram 1	1	5227.252400755	5227.379954662	4297.578	5564.014	0.1276	1266.436	-63.14	Birds
88	Spectrogram 1	1	5236.644477032	5236.919208526	6020.761	7972.318	0.2747	1951.557	-66.04	Birds
89	Spectrogram 1	1	5249.879482759	5250.242520805	1922.330	4427.184	0.3630	2504.854	-61.92	Birds
90	Spectrogram 1	1	5257.710346186	5258.132255266	3126.904	3837.563	0.4219	710.660	-61.21	Birds
91	Spectrogram 1	1	5276.048881093	5276.608155920	3470.899	5269.841	0.5593	1798.942	-63.38	Birds
92	Spectrogram 1	1	5236.222567952	5236.438428412	5854.671	8117.647	0.2159	2262.976	-66.06	Birds
93	Spectrogram 1	1	5243.451846351	5243.726577845	3262.136	5786.408	0.2747	2524.272	-62.27	Birds
94	Spectrogram 1	1	5271.037061004	5271.331416176	6645.503	8042.328	0.2944	1396.825	-59.84	Birds
95	Spectrogram 1	1	5255.023328424	5255.317683596	4007.634	8221.374	0.2944	4213.740	-62.23	Birds
96	Spectrogram 1	1	5254.807467965	5255.219565206	2656.489	7809.160	0.4121	5152.672	-60.01	Birds
97	Spectrogram 1	1	5272.867948430	5274.369159808	2116.402	3047.619	1.5012	931.217	-71.33	Birds
98	Spectrogram 1	1	5253.942599983	5254.580369523	3187.817	3634.518	0.6378	446.701	-60.92	Birds
99	Spectrogram 1	1	5229.756886254	5230.070865104	3301.038	3778.547	0.3140	477.509	-61.99	Birds
100	Spectrogram 1	1	5220.000000000	5220.215860460	3371.025	3646.643	0.2159	275.618	-64.77	Birds
101	Spectrogram 1	1	5262.963822351	5263.179682810	6000.000	8931.298	0.2159	2931.298	-60.87	Birds
102	Spectrogram 1	1	5255.002278603	5255.433999522	3289.340	3573.604	0.4317	284.264	-57.17	Birds
103	Spectrogram 1	1	5259.353348890	5259.824317166	3187.817	3736.041	0.4710	548.223	-63.37	Birds
104	Spectrogram 1	1	5259.137488431	5259.500526476	2944.162	3269.036	0.3630	324.873	-66.90	Birds
105	Spectrogram 1	1	5222.040862527	5222.246911147	5469.965	6975.265	0.2060	1505.300	-68.40	Birds
106	Spectrogram 1	1	5230.649763609	5230.993177977	3155.709	3757.785	0.3434	602.076	-60.82	Birds
107	Spectrogram 1	1	5220.569086666	5220.735887930	1908.127	2565.371	0.1668	657.244	-72.50	Birds
108	Spectrogram 1	1	5243.795260718	5244.001309339	3242.718	4854.369	0.2060	1611.650	-63.04	Birds
109	Spectrogram 1	1	5262.649843501	5262.973634190	6022.901	8656.489	0.3238	2633.588	-62.14	Birds
110	Spectrogram 1	1	5235.938024619	5236.193132435	5252.595	8470.588	0.2551	3217.993	-63.63	Birds
111	Spectrogram 1	1	5267.383130390	5268.472244527	2116.402	2708.995	1.0891	592.593	-67.29	Birds
112	Spectrogram 1	1	5242.242852981	5242.684385739	466.431	1144.876	0.4415	678.445	-55.63	Birds
113	Spectrogram 1	1	5243.697142328	5243.942438304	5514.563	6330.097	0.2453	815.534	-62.98	Birds
114	Spectrogram 1	1	5256.719350440	5257.288437106	3106.599	3776.650	0.5691	670.051	-59.88	Birds
115	Spectrogram 1	1	5258.153305088	5258.437848421	2427.481	4786.260	0.2845	2358.779	-64.56	Birds
116	Spectrogram 1	1	5245.365154970	5245.600639107	6601.942	9145.631	0.2355	2543.689	-67.56	Birds
117	Spectrogram 1	1	5236.703348067	5236.919208526	2077.670	5533.981	0.2159	3456.311	-61.45	Birds
118	Spectrogram 1	1	5244.913810372	5245.217977383	5650.485	8446.602	0.3042	2796.117	-64.50	Birds
119	Spectrogram 1	1	5235.241704294	5235.624366018	2159.170	4546.713	0.3827	2387.543	-62.02	Birds
120	Spectrogram 1	1	5273.206679439	5273.412728059	5968.254	8783.069	0.2060	2814.815	-64.05	Birds
121	Spectrogram 1	1	5278.826796684	5279.999979167	3411.168	3959.391	1.1732	548.223	-67.20	Birds
122	Spectrogram 1	1	5236.789882754	5237.221603673	551.237	1166.078	0.4317	614.841	-54.13	Birds
123	Spectrogram 1	1	5241.608110653	5242.069267089	2310.680	5320.388	0.4612	3009.709	-61.99	Birds
124	Spectrogram 1	1	5238.301520886	5238.566440541	2504.854	4776.699	0.2649	2271.845	-62.56	Birds
125	Spectrogram 1	1	5224.513445972	5224.847048501	3286.219	3625.442	0.3336	339.223	-61.91	Birds
126	Spectrogram 1	1	5248.684789279	5249.204816750	3370.558	3776.650	0.5200	406.091	-64.63	Birds
127	Spectrogram 1	1	5231.415087057	5231.836996137	2200.692	5231.834	0.4219	3031.142	-61.85	Birds
128	Spectrogram 1	1	5260.079424982	5260.570016935	2862.944	3350.254	0.4906	487.310	-69.15	Birds
129	Spectrogram 1	1	5258.568401765	5259.265042339	3228.426	3593.909	0.6966	365.482	-58.32	Birds
130	Spectrogram 1	1	5272.559098060	5272.843641393	6074.074	8910.053	0.2845	2835.979	-61.06	Birds
131	Spectrogram 1	1	5265.760196486	5266.093799014	2702.290	5656.489	0.3336	2954.198	-58.91	Birds
132	Spectrogram 1	1	5236.350121860	5236.605229676	3281.553	3631.068	0.2551	349.515	-59.80	Birds
133	Spectrogram 1	1	5260.677663847	5260.972019020	2473.282	5427.481	0.2944	2954.198	-60.44	Birds
134	Spectrogram 1	1	5252.009667686	5252.824050329	3269.036	3796.954	0.8144	527.919	-66.59	Birds
135	Spectrogram 1	1	5242.866368710	5243.602256641	3269.036	3756.345	0.7359	487.310	-61.84	Birds
136	Spectrogram 1	1	5270.961885911	5271.452477864	3147.208	3736.041	0.4906	588.832	-58.07	Birds
137	Spectrogram 1	1	5269.702650890	5270.026441580	2243.386	5312.169	0.3238	3068.783	-60.98	Birds
138	Spectrogram 1	1	5253.098781823	5253.716927685	3370.558	3857.868	0.6181	487.310	-62.02	Birds
139	Spectrogram 1	1	5256.218946647	5256.807656992	2903.553	3248.731	0.5887	345.178	-69.24	Birds
140	Spectrogram 1	1	5226.997292939	5227.134658686	3778.547	4899.654	0.1374	1121.107	-65.90	Birds
141	Spectrogram 1	1	5250.968596896	5251.312011264	2252.427	4854.369	0.3434	2601.942	-61.47	Birds
142	Spectrogram 1	1	5267.903823896	5269.130303780	3289.340	3695.431	1.2265	406.091	-62.51	Birds
143	Spectrogram 1	1	5227.742992708	5227.988288685	6020.761	8823.529	0.2453	2802.768	-62.00	Birds
144	Spectrogram 1	1	5273.677647714	5273.903320013	5862.434	7555.556	0.2257	1693.122	-63.82	Birds
145	Spectrogram 1	1	5229.047967304	5229.263827764	3280.277	3840.830	0.2159	560.554	-64.77	Birds
146	Spectrogram 1	1	5244.040556695	5244.364347384	3359.223	5708.738	0.3238	2349.515	-63.82	Birds
147	Spectrogram 1	1	5271.194050429	5271.615959509	2095.238	4931.217	0.4219	2835.979	-60.57	Birds
148	Spectrogram 1	1	5232.366835446	5232.798556366	3093.426	3529.412	0.4317	435.986	-59.28	Birds
149	Spectrogram 1	1	5242.149160237	5242.590692995	3350.254	3878.173	0.4415	527.919	-67.75	Birds
150	Spectrogram 1	1	5254.611231183	5255.131258654	2954.198	4809.160	0.5200	1854.962	-59.55	Birds
151	Spectrogram 1	1	5234.221273031	5234.525440042	2200.692	5667.820	0.3042	3467.128	-61.79	Birds
152	Spectrogram 1	1	5240.028404562	5240.155958470	2407.767	5048.544	0.1276	2640.777	-67.40	Birds
153	Spectrogram 1	1	5255.249000723	5255.562979573	3916.031	8748.092	0.3140	4832.061	-65.64	Birds
154	Spectrogram 1	1	5262.404547524	5262.689090857	3435.115	4969.466	0.2845	1534.351	-60.46	Birds
155	Spectrogram 1	1	5238.724828401	5239.490151849	3248.731	3634.518	0.7653	385.787	-61.48	Birds
156	Spectrogram 1	1	5252.930690593	5253.509589098	2375.427	4914.676	0.5789	2539.249	-61.52	Birds
157	Spectrogram 1	1	5246.506061740	5246.918158981	424.028	1060.071	0.4121	636.042	-53.89	Birds
158	Spectrogram 1	1	5250.114692780	5250.497354504	6412.214	8083.969	0.3827	1671.756	-62.41	Birds
159	Spectrogram 1	1	5227.360330984	5227.752804547	2262.976	5626.298	0.3925	3363.322	-61.96	Birds
160	Spectrogram 1	1	5257.655846457	5258.146438410	445.230	1102.473	0.4906	657.244	-55.76	Birds
161	Spectrogram 1	1	5224.052289536	5224.317209191	2522.968	6530.035	0.2649	4007.067	-65.32	Birds
162	Spectrogram 1	1	5227.458449375	5227.733180869	5896.194	7577.855	0.2747	1681.661	-62.93	Birds
163	Spectrogram 1	1	5258.712579915	5259.085429799	2152.672	4648.855	0.3728	2496.183	-59.52	Birds
164	Spectrogram 1	1	5264.788824418	5265.151862463	2748.092	5129.771	0.3630	2381.679	-61.41	Birds
165	Spectrogram 1	1	5226.358071718	5226.662238729	2395.760	5130.742	0.3042	2734.982	-62.43	Birds
166	Spectrogram 1	1	5263.601591890	5263.866511545	5106.870	8519.084	0.2649	3412.214	-64.71	Birds
167	Spectrogram 1	1	5226.801056157	5227.046352134	6041.522	7806.228	0.2453	1764.706	-65.56	Birds
168	Spectrogram 1	1	5258.146492685	5258.509530730	2862.944	3309.645	0.3630	446.701	-64.18	Birds
169	Spectrogram 1	1	5272.791350521	5272.987587303	3492.063	5354.497	0.1962	1862.434	-64.04	Birds
170	Spectrogram 1	1	5255.433999522	5255.836284924	2944.162	3370.558	0.4023	426.396	-67.88	Birds
171	Spectrogram 1	1	5277.059500517	5277.245925459	3767.196	5756.614	0.1864	1989.418	-68.39	Birds
172	Spectrogram 1	1	5234.388074295	5234.859042570	3259.516	3550.173	0.4710	290.657	-58.82	Birds
173	Spectrogram 1	1	5263.140435454	5263.493661661	2702.290	5152.672	0.3532	2450.382	-60.49	Birds
174	Spectrogram 1	1	5225.141403673	5225.347452293	3243.816	5342.756	0.2060	2098.940	-62.18	Birds
175	Spectrogram 1	1	5232.119447357	5232.619851149	530.035	1102.473	0.5004	572.438	-55.44	Birds
176	Spectrogram 1	1	5245.731425719	5246.320136063	3289.340	3817.259	0.5887	527.919	-65.90	Birds
177	Spectrogram 1	1	5275.136380059	5275.479794426	2603.175	4952.381	0.3434	2349.206	-64.11	Birds
178	Spectrogram 1	1	5256.650667567	5257.082388486	2233.503	5279.188	0.4317	3045.685	-67.44	Birds
179	Spectrogram 1	1	5220.000000000	5279.999979167	6911.661	7378.092	60.0000	466.431	-63.40	Insects
180	Spectrogram 1	1	5235.123641977	5235.447432666	5356.401	5813.149	0.3238	456.747	-66.66	Unknown
