Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
95	Spectrogram 1	1	8669.534102313	8669.873513450	1649.916	10164.660	0.3394	8514.744	-55.98	Birds
96	Spectrogram 1	1	8669.890484006	8670.102615967	6363.961	7277.307	0.2121	913.346	-69.11	Birds
97	Spectrogram 1	1	8670.357174320	8670.688100179	6039.870	7365.696	0.3309	1325.825	-62.64	Birds
98	Spectrogram 1	1	8669.932910399	8670.212924587	1532.065	2386.485	0.2800	854.421	-67.24	Birds
99	Spectrogram 1	1	8670.492938775	8670.883261583	1915.081	2386.485	0.3903	471.405	-62.75	Birds
100	Spectrogram 1	1	8671.078422986	8671.519657465	2062.395	5480.078	0.4412	3417.683	-64.31	Birds
101	Spectrogram 1	1	8671.799671653	8672.537890876	1325.825	2445.411	0.7382	1119.586	-66.05	Birds
102	Spectrogram 1	1	8671.833612766	8672.283332523	5804.168	7513.010	0.4497	1708.841	-66.09	Birds
103	Spectrogram 1	1	8673.284595378	8673.666432907	5892.557	7483.547	0.3818	1590.990	-62.29	Birds
104	Spectrogram 1	1	8672.682140609	8673.717344577	1532.065	2975.741	1.0352	1443.676	-67.64	Birds
105	Spectrogram 1	1	8673.505212617	8673.980388209	1856.155	5391.689	0.4752	3535.534	-63.52	Birds
106	Spectrogram 1	1	8674.251917118	8674.633754648	5391.689	7807.637	0.3818	2415.948	-64.07	Birds
107	Spectrogram 1	1	8673.988873487	8675.049533291	1090.123	2563.262	1.0607	1473.139	-62.81	Birds
108	Spectrogram 1	1	8674.820430773	8675.312576922	3506.071	6422.887	0.4921	2916.815	-66.84	Birds
109	Spectrogram 1	1	8675.112203602	8675.782540597	1149.049	2857.890	0.6703	1708.841	-58.38	Birds
110	Spectrogram 1	1	8675.765570040	8676.172863405	707.107	4065.864	0.4073	3358.757	-59.15	Birds
111	Spectrogram 1	1	8676.113466456	8677.403228777	1090.123	3771.236	1.2898	2681.113	-56.85	Birds
112	Spectrogram 1	1	8676.681980111	8677.046847083	6010.408	7896.026	0.3649	1885.618	-60.22	Birds
113	Spectrogram 1	1	8677.055332362	8677.420199334	4006.938	5450.615	0.3649	1443.676	-62.86	Birds
114	Spectrogram 1	1	8678.082051051	8678.650564706	3447.146	4301.566	0.5685	854.421	-52.75	Birds
115	Spectrogram 1	1	8677.861433812	8678.455403302	1414.214	2504.337	0.5940	1090.123	-66.30	Birds
116	Spectrogram 1	1	8678.548741365	8679.151196133	4419.417	9369.165	0.6025	4949.747	-62.49	Birds
117	Spectrogram 1	1	8679.091799184	8679.388783929	5804.168	6658.589	0.2970	854.421	-60.80	Birds
118	Spectrogram 1	1	8679.244534196	8679.931841749	1767.767	3417.683	0.6873	1649.916	-44.64	Birds
119	Spectrogram 1	1	8678.973005286	8679.329386980	1532.065	1974.006	0.3564	441.942	-59.09	Birds
120	Spectrogram 1	1	8679.838503686	8681.264030462	1237.437	3181.981	1.4255	1944.544	-44.78	Birds
121	Spectrogram 1	1	8680.025179811	8680.457929011	5067.599	7159.456	0.4327	2091.858	-56.60	Birds
122	Spectrogram 1	1	8680.965786859	8681.296712718	2798.964	6746.977	0.3309	3948.013	-53.34	Birds
123	Spectrogram 1	1	8681.797344145	8682.247063902	4949.747	7571.935	0.4497	2622.188	-58.55	Birds
124	Spectrogram 1	1	8681.687035526	8683.553796780	1119.586	2622.188	1.8668	1502.602	-65.13	Birds
125	Spectrogram 1	1	8682.662842545	8683.163473972	2003.469	4154.252	0.5006	2150.783	-60.13	Birds
126	Spectrogram 1	1	8683.731987627	8684.190192662	6039.870	7571.935	0.4582	1532.065	-61.08	Birds
127	Spectrogram 1	1	8683.748958184	8684.181707383	1974.006	2916.815	0.4327	942.809	-65.35	Birds
128	Spectrogram 1	1	8684.308986560	8684.792647430	1590.990	2298.097	0.4837	707.107	-61.74	Birds
129	Spectrogram 1	1	8684.979323556	8685.429043312	1708.841	2651.650	0.4497	942.809	-66.46	Birds
130	Spectrogram 1	1	8685.335705250	8685.836336677	2003.469	2504.337	0.5006	500.867	-60.68	Birds
131	Spectrogram 1	1	8685.929674740	8686.184233092	1384.751	2386.485	0.2546	1001.735	-62.51	Birds
132	Spectrogram 1	1	8685.490902825	8685.974563695	6010.408	7483.547	0.4837	1473.139	-60.38	Birds
133	Spectrogram 1	1	8686.347915946	8686.772179868	3535.534	6305.035	0.4243	2769.502	-65.14	Birds
134	Spectrogram 1	1	8686.721268197	8687.086135170	2150.783	5303.301	0.3649	3152.518	-60.58	Birds
135	Spectrogram 1	1	8686.475195123	8686.772179868	1620.453	2798.964	0.2970	1178.511	-64.02	Birds
136	Spectrogram 1	1	8687.069164613	8687.561310762	1502.602	2710.576	0.4921	1207.974	-65.17	Birds
137	Spectrogram 1	1	8687.255840738	8687.739501608	5745.243	7129.993	0.4837	1384.751	-62.45	Birds
138	Spectrogram 1	1	8688.460750275	8689.046234486	3388.220	7601.398	0.5855	4213.178	-65.07	Birds
139	Spectrogram 1	1	8687.705560495	8688.630455843	1561.527	2710.576	0.9249	1149.049	-64.86	Birds
140	Spectrogram 1	1	8688.571058894	8689.419586737	2121.320	3270.369	0.8485	1149.049	-66.13	Birds
141	Spectrogram 1	1	8689.224425333	8689.996585670	1355.288	1679.379	0.7722	324.091	-66.15	Birds
142	Spectrogram 1	1	8689.750512596	8690.369937921	2003.469	4006.938	0.6194	2003.469	-62.78	Birds
143	Spectrogram 1	1	8690.454790705	8690.879054627	1679.379	2209.709	0.4243	530.330	-60.35	Birds
144	Spectrogram 1	1	8690.522672933	8691.023304360	5774.705	7247.845	0.5006	1473.139	-57.18	Birds
145	Spectrogram 1	1	8691.159068815	8691.625759128	3034.667	6511.275	0.4667	3476.608	-65.63	Birds
146	Spectrogram 1	1	8691.006333803	8691.583332736	1826.693	2798.964	0.5770	972.272	-65.41	Birds
147	Spectrogram 1	1	8691.752937669	8692.109319363	1149.049	2268.634	0.3564	1119.586	-65.91	Birds
148	Spectrogram 1	1	8692.329936602	8694.043962845	1561.527	7277.307	1.7140	5715.780	-58.15	Birds
149	Spectrogram 1	1	8694.273065362	8695.511916013	1384.751	2592.725	1.2389	1207.974	-58.62	Birds
150	Spectrogram 1	1	8693.942139504	8694.374888704	972.272	1384.751	0.4327	412.479	-67.77	Birds
151	Spectrogram 1	1	8695.214931268	8695.741018530	3270.369	7188.919	0.5261	3918.550	-56.91	Birds
152	Spectrogram 1	1	8695.953150491	8696.360443856	3388.220	6275.573	0.4073	2887.353	-65.23	Birds
153	Spectrogram 1	1	8695.774959644	8696.190738287	1738.304	3093.592	0.4158	1355.288	-65.79	Birds
154	Spectrogram 1	1	8696.640458044	8697.013810295	1885.618	5214.913	0.3734	3329.294	-61.56	Birds
155	Spectrogram 1	1	8696.301046907	8696.725310828	1561.527	2651.650	0.4243	1090.123	-61.62	Birds
156	Spectrogram 1	1	8697.174003332	8697.572811418	5242.216	7493.111	0.3988	2250.895	-64.67	Birds
157	Spectrogram 1	1	8697.165518054	8697.869796163	1628.937	2398.980	0.7043	770.043	-69.76	Birds
158	Spectrogram 1	1	8697.869796163	8698.624985943	1480.852	3109.789	0.7552	1628.937	-68.81	Birds
159	Spectrogram 1	1	8698.888029575	8699.999979167	1214.299	2635.916	1.1119	1421.618	-65.14	Birds
160	Spectrogram 1	1	8699.337749331	8699.736557417	5182.982	7700.430	0.3988	2517.448	-65.78	Birds
