Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
88	Spectrogram 1	1	5855.339321883	5855.797526918	1778.612	4480.300	0.4582	2701.689	-64.21	Birds
89	Spectrogram 1	1	5855.704188855	5856.179364447	3129.456	3444.653	0.4752	315.197	-63.76	Birds
90	Spectrogram 1	1	5856.815760329	5857.367303427	3174.484	3444.653	0.5515	270.169	-60.57	Birds
91	Spectrogram 1	1	5854.227750409	5854.635043773	2318.949	11752.345	0.4073	9433.396	-63.37	Birds
92	Spectrogram 1	1	5857.137405328	5857.493787022	2183.865	4772.983	0.3564	2589.118	-63.83	Birds
93	Spectrogram 1	1	5857.977447892	5858.410197092	3196.998	3422.139	0.4327	225.141	-59.62	Birds
94	Spectrogram 1	1	5858.265947359	5858.707181837	2634.146	5110.694	0.4412	2476.548	-65.65	Birds
95	Spectrogram 1	1	5859.122960480	5859.598136072	3061.914	3489.681	0.4752	427.767	-62.42	Birds
96	Spectrogram 1	1	5859.479342174	5859.844209146	2228.893	4367.730	0.3649	2138.837	-62.39	Birds
97	Spectrogram 1	1	5859.946032487	5860.353325852	495.310	968.105	0.4073	472.795	-65.06	Birds
98	Spectrogram 1	1	5860.276958346	5860.701222267	3196.998	3467.167	0.4243	270.169	-63.15	Birds
99	Spectrogram 1	1	5860.607884205	5860.998207012	2296.435	5538.462	0.3903	3242.026	-59.94	Birds
100	Spectrogram 1	1	5861.532779553	5861.617632338	3084.428	3489.681	0.0849	405.253	-65.36	Birds
101	Spectrogram 1	1	5861.867673687	5862.402246228	2116.323	5110.694	0.5346	2994.371	-66.06	Birds
102	Spectrogram 1	1	5863.284715185	5863.539273538	3467.167	5178.236	0.2546	1711.069	-64.80	Birds
103	Spectrogram 1	1	5863.445935475	5863.615641043	3174.484	3534.709	0.1697	360.225	-67.54	Birds
104	Spectrogram 1	1	5864.438713051	5864.803580023	2093.809	4637.899	0.3649	2544.090	-62.99	Birds
105	Spectrogram 1	1	5865.202388109	5865.414520070	3039.400	3579.737	0.2121	540.338	-69.04	Birds
106	Spectrogram 1	1	5865.753931207	5866.008489560	3264.540	3579.737	0.2546	315.197	-67.69	Birds
107	Spectrogram 1	1	5863.573214651	5864.141728306	225.141	607.880	0.5685	382.739	-65.78	Domestic mammals
108	Spectrogram 1	1	5866.475179874	5866.840046846	2454.034	4863.039	0.3649	2409.006	-65.08	Birds
109	Spectrogram 1	1	5866.961534946	5867.300946083	3128.571	3450.000	0.3394	321.429	-64.65	Birds
110	Spectrogram 1	1	5867.691268890	5867.979768357	2485.714	5292.857	0.2885	2807.143	-64.14	Birds
111	Spectrogram 1	1	5867.920371408	5868.242811988	3300.000	3600.000	0.3224	300.000	-63.49	Birds
112	Spectrogram 1	1	5868.488885063	5868.582223125	3128.571	3471.429	0.0933	342.857	-64.38	Birds
113	Spectrogram 1	1	5868.709502302	5868.998001768	1971.429	4928.571	0.2885	2957.143	-63.18	Birds
114	Spectrogram 1	1	5869.116795666	5869.456206803	3257.143	3642.857	0.3394	385.714	-64.39	Birds
115	Spectrogram 1	1	5869.702279878	5869.965323509	3128.571	3492.857	0.2630	364.286	-66.69	Birds
116	Spectrogram 1	1	5866.970020224	5867.351857753	450.000	1050.000	0.3818	600.000	-65.45	Birds
117	Spectrogram 1	1	5867.784606953	5868.387061721	257.143	600.000	0.6025	342.857	-66.39	Domestic mammals
118	Spectrogram 1	1	5870.678086897	5871.042953869	2035.714	5335.714	0.3649	3300.000	-63.84	Birds
119	Spectrogram 1	1	5870.508381328	5870.601719391	3107.143	3535.714	0.0933	428.571	-63.23	Birds
120	Spectrogram 1	1	5871.543585297	5871.653893916	3321.429	3600.000	0.1103	278.571	-64.76	Birds
121	Spectrogram 1	1	5871.933908104	5872.332716190	2142.857	4992.857	0.3988	2850.000	-64.41	Birds
122	Spectrogram 1	1	5871.686576140	5872.246604516	257.143	578.571	0.5600	321.429	-66.34	Domestic mammals
123	Spectrogram 1	1	5872.916941512	5873.078161802	3214.286	3707.143	0.1612	492.857	-67.03	Birds
124	Spectrogram 1	1	5873.409087660	5873.553337394	3321.429	3578.571	0.1442	257.143	-64.06	Birds
125	Spectrogram 1	1	5873.824866303	5874.079424656	2400.000	5485.714	0.2546	3085.714	-62.17	Birds
126	Spectrogram 1	1	5874.283071338	5874.452776907	3257.143	3621.429	0.1697	364.286	-65.63	Birds
127	Spectrogram 1	1	5874.775217487	5874.927952499	3300.000	3600.000	0.1527	300.000	-64.45	Birds
128	Spectrogram 1	1	5875.080687511	5875.504951432	2164.286	4628.571	0.4243	2464.286	-60.61	Birds
129	Spectrogram 1	1	5875.335245864	5875.428583926	3342.857	3642.857	0.0933	300.000	-62.48	Birds
130	Spectrogram 1	1	5875.980127024	5876.081950365	3300.000	3600.000	0.1018	300.000	-62.73	Birds
131	Spectrogram 1	1	5876.158317871	5876.489243730	2250.000	4692.857	0.3309	2442.857	-61.36	Birds
132	Spectrogram 1	1	5875.657686444	5876.200744263	342.857	557.143	0.5431	214.286	-65.92	Domestic mammals
133	Spectrogram 1	1	5876.692890412	5876.794713753	3878.571	11828.571	0.1018	7950.000	-61.97	Birds
134	Spectrogram 1	1	5876.845625424	5877.057757384	4564.286	11764.286	0.2121	7200.000	-62.32	Birds
135	Spectrogram 1	1	5876.905022373	5877.159580726	2592.857	4971.429	0.2546	2378.571	-66.47	Birds
136	Spectrogram 1	1	5877.558388812	5877.940226341	2035.714	4328.571	0.3818	2292.857	-60.55	Birds
137	Spectrogram 1	1	5878.126902466	5878.296608035	3235.714	3707.143	0.1697	471.429	-65.95	Birds
138	Spectrogram 1	1	5878.525710552	5878.627533894	3342.857	3600.000	0.1018	257.143	-63.14	Birds
139	Spectrogram 1	1	5878.347519705	5878.746327792	771.429	1114.286	0.3988	342.857	-70.45	Birds
140	Spectrogram 1	1	5878.483284160	5879.017856701	3107.143	7778.571	0.5346	4671.429	-64.06	Birds
141	Spectrogram 1	1	5879.034827258	5879.408179509	2464.286	5207.143	0.3734	2742.857	-69.32	Birds
142	Spectrogram 1	1	5878.975430309	5879.323326725	3321.429	3642.857	0.3479	321.429	-64.08	Birds
143	Spectrogram 1	1	5879.815472874	5879.942752050	3107.143	3835.714	0.1273	728.571	-66.38	Birds
144	Spectrogram 1	1	5879.484547015	5879.679708419	1285.714	1907.143	0.1952	621.429	-63.76	Birds
