Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
33	Spectrogram 1	1	18021.327003561	18021.896090227	2237.624	4574.257	0.5691	2336.634	-54.72	Birds
34	Spectrogram 1	1	18022.474285897	18023.023748885	2356.436	5227.723	0.5495	2871.287	-53.65	Birds
35	Spectrogram 1	1	18023.504528999	18024.044180148	2297.030	5485.149	0.5397	3188.119	-55.81	Birds
36	Spectrogram 1	1	18024.770256239	18025.378590261	2059.406	4653.465	0.6083	2594.059	-56.58	Birds
37	Spectrogram 1	1	18026.065418996	18026.516763594	2217.822	6099.010	0.4513	3881.188	-54.65	Birds
38	Spectrogram 1	1	18027.291898880	18027.674560604	2079.208	6554.455	0.3827	4475.248	-56.72	Birds
39	Spectrogram 1	1	18028.275104234	18028.804943544	2257.426	5188.119	0.5298	2930.693	-57.37	Birds
40	Spectrogram 1	1	18029.207228946	18029.531019635	2297.030	4455.446	0.3238	2158.416	-70.26	Birds
41	Spectrogram 1	1	18029.727256417	18030.374837795	2198.020	5445.545	0.6476	3247.525	-56.67	Birds
42	Spectrogram 1	1	18030.659381128	18031.042042852	2356.436	5029.703	0.3827	2673.267	-65.17	Birds
43	Spectrogram 1	1	18031.012607335	18031.542446645	2079.208	3524.752	0.5298	1445.545	-56.82	Birds
44	Spectrogram 1	1	18031.748495265	18032.052662276	2336.634	4633.663	0.3042	2297.030	-60.35	Birds
45	Spectrogram 1	1	18032.082097793	18032.592313425	2277.228	7128.713	0.5102	4851.485	-58.65	Birds
46	Spectrogram 1	1	18032.925915953	18033.563685493	2039.604	5049.505	0.6378	3009.901	-55.69	Birds
47	Spectrogram 1	1	18034.399838135	18034.831559054	2158.416	5504.950	0.4317	3346.535	-63.74	Birds
48	Spectrogram 1	1	18035.430081237	18035.704812731	2237.624	5049.505	0.2747	2811.881	-64.42	Birds
49	Spectrogram 1	1	18035.724436409	18036.234652041	2356.436	6851.485	0.5102	4495.050	-56.14	Birds
50	Spectrogram 1	1	18036.617313764	18036.950916293	2475.248	5227.723	0.3336	2752.475	-62.61	Birds
51	Spectrogram 1	1	18037.137341235	18037.539626637	2297.030	5425.743	0.4023	3128.713	-55.69	Birds
52	Spectrogram 1	1	18037.833981809	18038.275514567	2514.851	4891.089	0.4415	2376.238	-60.21	Birds
53	Spectrogram 1	1	18038.540434222	18039.011402498	2376.238	5009.901	0.4710	2633.663	-55.32	Birds
54	Spectrogram 1	1	18039.371841003	18039.460147554	2376.238	3386.139	0.0883	1009.901	-68.00	Birds
55	Spectrogram 1	1	18040.029234220	18040.333401232	2138.614	5267.327	0.3042	3128.713	-63.17	Birds
56	Spectrogram 1	1	18040.500202496	18040.922111576	2099.010	4316.832	0.4219	2217.822	-53.54	Birds
57	Spectrogram 1	1	18041.167407553	18041.736494219	2514.851	5049.505	0.5691	2534.653	-60.90	Birds
58	Spectrogram 1	1	18042.119155942	18042.511629505	2356.436	4435.644	0.3925	2079.208	-60.77	Birds
59	Spectrogram 1	1	18042.825608355	18043.483001573	2336.634	5643.564	0.6574	3306.931	-55.56	Birds
60	Spectrogram 1	1	18044.130582952	18044.738916974	2217.822	5326.733	0.6083	3108.911	-53.31	Birds
61	Spectrogram 1	1	18045.039344815	18045.412194700	2252.492	5242.525	0.3728	2990.033	-63.26	Birds
62	Spectrogram 1	1	18045.608431481	18046.020528722	2093.023	6199.336	0.4121	4106.312	-54.93	Birds
63	Spectrogram 1	1	18046.834911365	18047.443245388	1913.621	4146.179	0.6083	2232.558	-54.93	Birds
64	Spectrogram 1	1	18047.492304583	18047.933837341	4066.445	5023.256	0.4415	956.811	-60.45	Birds
65	Spectrogram 1	1	18047.982896536	18048.542171363	1993.355	3348.837	0.5593	1355.482	-54.12	Birds
66	Spectrogram 1	1	18049.042575156	18049.611661822	2451.827	6019.934	0.5691	3568.106	-55.31	Birds
67	Spectrogram 1	1	18050.278866879	18050.710587798	2372.093	4385.382	0.4317	2013.289	-53.08	Birds
68	Spectrogram 1	1	18051.648909986	18052.080630906	2531.561	4704.319	0.4317	2172.757	-62.24	Birds
69	Spectrogram 1	1	18052.590846537	18053.061814813	2332.226	5681.063	0.4710	3348.837	-52.57	Birds
70	Spectrogram 1	1	18056.832597317	18057.333001110	2013.289	4146.179	0.5004	2132.890	-52.48	Birds
71	Spectrogram 1	1	18057.470366857	18057.970770649	2830.565	4883.721	0.5004	2053.156	-58.18	Birds
72	Spectrogram 1	1	18058.363244212	18058.804776970	2292.359	5282.392	0.4415	2990.033	-52.10	Birds
73	Spectrogram 1	1	18059.403299154	18059.999979167	1913.621	5720.930	0.5967	3807.309	-52.66	Birds
74	Spectrogram 1	1	18055.753295020	18056.214451456	2591.362	5162.791	0.4612	2571.429	-53.16	Birds
75	Spectrogram 1	1	18054.526815136	18054.860417664	2810.631	5162.791	0.3336	2352.159	-59.06	Birds
76	Spectrogram 1	1	18053.526007551	18054.104906056	2870.432	3966.777	0.5789	1096.346	-57.20	Birds
77	Spectrogram 1	1	18055.380445135	18055.763106859	2930.233	4504.983	0.3827	1574.751	-56.40	Birds
78	Spectrogram 1	1	18056.548053984	18056.773726283	3209.302	5102.990	0.2257	1893.688	-60.64	Birds
79	Spectrogram 1	1	18000.000000000	18000.313978850	0.000	617.940	0.3140	617.940	-58.68	Mammals
80	Spectrogram 1	1	18003.836429076	18003.983606663	4744.186	5362.126	0.1472	617.940	-62.66	Birds
81	Spectrogram 1	1	18000.775135287	18001.304974596	59.801	558.140	0.5298	498.339	-60.43	Mammals
82	Spectrogram 1	1	18000.529839310	18001.118549654	657.807	976.744	0.5887	318.937	-65.28	Birds
83	Spectrogram 1	1	18006.565447179	18006.604694535	9548.173	10365.449	0.0392	817.276	-70.59	Birds
84	Spectrogram 1	1	18010.311540060	18010.782508336	684.039	1035.831	0.4710	351.792	-70.51	Mammals
85	Spectrogram 1	1	18011.017992473	18011.626326496	723.127	957.655	0.6083	234.528	-67.11	Mammals
86	Spectrogram 1	1	18012.058047415	18012.450520978	781.759	977.199	0.3925	195.440	-69.87	Mammals
87	Spectrogram 1	1	18014.630200900	18014.875496877	2794.788	4006.515	0.2453	1211.726	-70.24	Birds
88	Spectrogram 1	1	18016.926171242	18017.524693426	1074.919	1465.798	0.5985	390.879	-73.65	Birds
89	Spectrogram 1	1	18017.740553885	18018.162462965	723.127	1094.463	0.4219	371.336	-72.70	Birds
90	Spectrogram 1	1	18023.669558399	18025.141334259	156.352	547.231	1.4718	390.879	-66.06	Mammals
91	Spectrogram 1	1	18024.739048857	18025.661361730	1192.182	1485.342	0.9223	293.160	-67.55	Birds
92	Spectrogram 1	1	18034.360020947	18035.645371865	351.792	1074.919	1.2854	723.127	-68.85	Mammals
93	Spectrogram 1	1	18044.141151834	18044.396259649	9674.267	10964.169	0.2551	1289.902	-66.18	Birds
94	Spectrogram 1	1	18048.585914932	18048.880270104	2286.645	4065.147	0.2944	1778.502	-67.90	Birds
95	Spectrogram 1	1	18049.841830333	18050.067502632	2149.837	3811.075	0.2257	1661.238	-70.08	Birds
