nearest_10,distance_nat,distance_ref,distance_plant,closest_type,freq_category,slope_cat
360,80052.5228714519,115354.040447699,129281.190971468,Natural_Regeneration,4-5 kHz,High
370,67291.6158328364,129244.790846465,132816.987580288,Natural_Regeneration,4-5 kHz,High
380,80588.3975340145,137231.047479022,110440.380749775,Natural_Regeneration,4-5 kHz,High
390,81376.790341262,133460.255047262,89179.0554459396,Natural_Regeneration,4-5 kHz,High
400,76711.9923466577,53809.3843908042,105179.407131998,Reference_Forest,4-5 kHz,High
410,75354.0107927755,100222.865348454,165275.081120496,Natural_Regeneration,4-5 kHz,High
420,75160.7931246036,97058.73222858,119022.081210471,Natural_Regeneration,4-5 kHz,High
430,85136.0129944557,138770.344995352,142423.767757976,Natural_Regeneration,4-5 kHz,High
440,107570.578637724,177117.588418608,189813.027066298,Natural_Regeneration,4-5 kHz,High
450,90080.4137544064,84425.6438615147,164476.199024192,Reference_Forest,4-5 kHz,High
460,74597.2446029842,127465.747235282,119386.903741487,Natural_Regeneration,4-5 kHz,High
470,114339.615111044,131139.191565231,185548.233208671,Natural_Regeneration,4-5 kHz,High
480,123349.765486408,125391.879066382,159151.212704677,Natural_Regeneration,4-5 kHz,High
490,117359.00987658,138481.900020906,166093.447485508,Natural_Regeneration,4-5 kHz,High
500,118925.25123345,186391.471750497,206797.674342486,Natural_Regeneration,4-5 kHz,High
510,87455.1653649038,160573.756239501,169461.787719985,Natural_Regeneration,4-5 kHz,High
520,96701.4013400628,104781.035583446,188561.41736489,Natural_Regeneration,4-5 kHz,High
530,130048.929000917,163822.740611367,170145.692616238,Natural_Regeneration,4-5 kHz,High
540,113482.05786297,160192.507263239,244953.076844577,Natural_Regeneration,4-5 kHz,High
550,117699.858989896,171072.543763452,249027.241753402,Natural_Regeneration,4-5 kHz,High
560,93533.8765798348,131626.54786296,253791.854597954,Natural_Regeneration,4-5 kHz,High
570,78367.4399941763,186296.007721968,159637.806563219,Natural_Regeneration,4-5 kHz,High
580,102256.20168069,148612.636251036,172334.898108077,Natural_Regeneration,4-5 kHz,High
590,79251.1984076022,149175.584008332,182503.870310641,Natural_Regeneration,4-5 kHz,High
600,123736.334868288,156312.282092343,188958.427501065,Natural_Regeneration,4-5 kHz,High
610,107045.58882521,92088.3879738939,151208.984314169,Reference_Forest,4-5 kHz,High
620,87848.127866982,100291.723191869,157225.177872419,Natural_Regeneration,4-5 kHz,High
630,121285.88895298,131749.831658995,174884.654980235,Natural_Regeneration,4-5 kHz,High
640,160457.804453031,147467.814743929,213179.22228222,Reference_Forest,4-5 kHz,High
650,170267.544194272,146135.66740443,219827.313960288,Reference_Forest,4-5 kHz,High
660,136817.134406389,71176.8135708713,217979.032755393,Reference_Forest,4-5 kHz,High
670,116702.895818575,126101.376977933,183251.001560185,Natural_Regeneration,4-5 kHz,High
680,86421.8249870644,117103.959648547,130994.821566864,Natural_Regeneration,4-5 kHz,High
690,120229.159049382,93541.217921845,175328.894029419,Reference_Forest,4-5 kHz,High
700,139604.812060801,103609.882438362,191367.578508542,Reference_Forest,4-5 kHz,High
710,110126.286326933,113029.07559898,172436.348301359,Natural_Regeneration,4-5 kHz,High
720,91121.1165011041,106652.509313168,182720.811234175,Natural_Regeneration,4-5 kHz,High
730,119960.211358246,73706.2303886179,128425.385733723,Reference_Forest,4-5 kHz,High
740,136764.17132161,156210.532252768,177086.894334351,Natural_Regeneration,4-5 kHz,High
750,126132.461691743,101042.283349318,193399.901653584,Reference_Forest,4-5 kHz,High
760,120910.797456117,99711.6989987399,199391.89483735,Reference_Forest,4-5 kHz,High
770,90789.7141751139,58303.5241917124,153752.684306984,Reference_Forest,4-5 kHz,High
780,94373.1384057428,64046.7443540683,150430.181568016,Reference_Forest,4-5 kHz,High
790,118483.969255776,115721.469571758,120437.143620856,Reference_Forest,4-5 kHz,High
800,116991.775939854,77636.4143734332,152453.939122093,Reference_Forest,4-5 kHz,High
810,122202.667756665,101253.560062334,137448.389658714,Reference_Forest,4-5 kHz,High
820,151938.051590003,75426.9747969019,149758.911798578,Reference_Forest,4-5 kHz,High
830,127826.62482266,72429.372308181,150282.450070872,Reference_Forest,4-5 kHz,High
840,112290.977082542,49274.4429169562,120765.968483966,Reference_Forest,4-5 kHz,High
850,144186.64371025,118469.093967169,140657.895035961,Reference_Forest,4-5 kHz,High
860,123396.12042523,108310.150580448,163083.784116689,Reference_Forest,4-5 kHz,High
870,129653.242920545,135093.622231555,123269.897834246,Plantation,4-5 kHz,High
880,134187.007726561,89360.9749293391,141613.212007197,Reference_Forest,4-5 kHz,High
890,130752.441862712,101740.298563271,174590.774397221,Reference_Forest,4-5 kHz,High
900,136551.706236153,99568.7216429531,148480.956478748,Reference_Forest,4-5 kHz,High
910,186345.605545863,93755.9246895567,211597.346349856,Reference_Forest,4-5 kHz,High
920,113092.352376397,79440.5455620524,153363.301483529,Reference_Forest,4-5 kHz,High
930,75142.9776117285,68777.0911397028,132800.674983863,Reference_Forest,4-5 kHz,High
940,93444.334929863,71219.0871885113,132646.729961511,Reference_Forest,4-5 kHz,High
950,94739.7943097224,73904.9337758535,131618.251790361,Reference_Forest,4-5 kHz,High
960,85397.6111649539,47600.024984034,113521.150956267,Reference_Forest,4-5 kHz,High
970,128125.172057821,180481.918667614,146390.172787325,Natural_Regeneration,4-5 kHz,High
980,175643.023915832,187164.424219702,202802.688074434,Natural_Regeneration,4-5 kHz,High
990,143668.708718366,154664.714868616,153399.042492925,Natural_Regeneration,4-5 kHz,High
1000,147893.04669584,114885.989837636,156145.211895878,Reference_Forest,4-5 kHz,High
1010,162257.7522396,128272.496858987,168849.763267146,Reference_Forest,4-5 kHz,High
1020,129841.17727656,96184.5416469704,124114.683948283,Reference_Forest,4-5 kHz,High
1030,189135.765386613,195445.785638645,128190.532149372,Plantation,4-5 kHz,High
1040,145304.322187047,151540.274013493,96131.8119688853,Plantation,4-5 kHz,High
1050,116166.588775829,110889.207334407,64576.0119868863,Plantation,4-5 kHz,High
1060,99856.7521271564,117064.447931604,99133.010925828,Plantation,4-5 kHz,High
1070,220296.272204321,95025.0409182717,115908.244601525,Reference_Forest,4-5 kHz,High
1080,376585.79363822,50019.4861055562,134364.3751415,Reference_Forest,4-5 kHz,High
1090,109782.489802316,123335.26513904,88306.8948864309,Plantation,4-5 kHz,High
1100,113519.616496804,165240.961909768,100310.303485392,Plantation,4-5 kHz,High
1110,75304.2910405103,83947.8021429891,56761.7797242474,Plantation,4-5 kHz,High
1120,47829.7716714203,55501.0752424499,59289.4807342465,Natural_Regeneration,4-5 kHz,High
1130,50653.0261415399,65987.6188893214,56183.353383639,Natural_Regeneration,4-5 kHz,High
1140,33186.4111520538,36342.5259530396,35926.2500873232,Natural_Regeneration,4-5 kHz,High
1150,22196.0760534215,32985.4163842934,43351.5476798379,Natural_Regeneration,4-5 kHz,High
1160,38884.599046385,43643.6196742325,49537.8362077908,Natural_Regeneration,4-5 kHz,High
1170,45730.1914040509,47026.2745093861,26890.5573427475,Plantation,4-5 kHz,High
1180,25277.0031882227,31294.4761587974,50087.6538690624,Natural_Regeneration,4-5 kHz,High
1190,32203.5716689705,39114.0677064346,51935.6889602893,Natural_Regeneration,4-5 kHz,High
1200,38562.7527473558,36453.2915268885,47241.9586164312,Reference_Forest,4-5 kHz,High
1210,58250.3168033902,63148.1752347676,26243.7370742281,Plantation,4-5 kHz,High
1220,52469.3626293459,58840.3413536006,34430.9047730737,Plantation,4-5 kHz,High
1230,40382.211405207,38349.6758992377,38696.4629024287,Reference_Forest,4-5 kHz,High
1240,43875.5736935841,44456.6573191266,27235.3066876149,Plantation,4-5 kHz,High
1250,56448.9403337135,52535.0900116662,40386.6193201954,Plantation,4-5 kHz,High
1260,63530.9481857874,57007.1354548908,42554.182945526,Plantation,4-5 kHz,High
1270,60357.047835256,67062.9836436926,48745.8474198391,Plantation,4-5 kHz,High
1280,47305.5378880023,56429.0942177823,33162.7755255256,Plantation,4-5 kHz,High
1290,44135.2792399437,45295.8546737105,35244.4704996257,Plantation,4-5 kHz,High
1300,38843.8192727104,45282.3117442128,67780.6686853876,Natural_Regeneration,4-5 kHz,High
1310,52655.6504804306,42830.2584877207,64562.1073740281,Reference_Forest,4-5 kHz,High
1320,71776.393369277,48147.8879509866,54025.4739823372,Reference_Forest,4-5 kHz,High
1330,68833.1392145146,42789.6923885131,48308.4380577775,Reference_Forest,4-5 kHz,High
1340,67634.6833129459,31284.6301722566,46852.5916370474,Reference_Forest,4-5 kHz,High
1350,84273.1310904941,44055.2975278603,68491.2449987195,Reference_Forest,4-5 kHz,High
1360,73744.3558148874,59561.8116845403,71096.5324976819,Reference_Forest,4-5 kHz,High
1370,87848.9758134637,50089.6416018892,54999.6470848452,Reference_Forest,4-5 kHz,High
1380,62057.5962821074,38096.4392516112,52708.2234601683,Reference_Forest,4-5 kHz,High
1390,81302.6859028571,50038.4793879629,77065.280790809,Reference_Forest,4-5 kHz,High
1400,55778.8644498405,30927.6570353543,52395.9341904593,Reference_Forest,4-5 kHz,High
1410,56594.3836682315,29507.4059730411,37473.5907448857,Reference_Forest,4-5 kHz,High
1420,47415.4653050602,34541.3677966626,31972.3954621457,Plantation,4-5 kHz,High
1430,37439.3304921782,28364.7052155416,67333.0045983368,Reference_Forest,4-5 kHz,High
1440,67338.3200133613,39254.8147533259,49893.2033030721,Reference_Forest,4-5 kHz,High
0,172167.464463993,200387.824264704,141836.3925654,Plantation,5-6 kHz,High
10,187806.788984356,213326.75798887,147808.179756059,Plantation,5-6 kHz,High
20,177088.694390446,197769.335066255,141264.96772606,Plantation,5-6 kHz,High
30,177089.191988052,197775.867098671,128784.109163264,Plantation,5-6 kHz,High
40,138863.818512386,159660.116706527,108496.020119829,Plantation,5-6 kHz,High
50,166728.824026988,195040.192522395,150766.514906876,Plantation,5-6 kHz,High
60,157467.981343296,180849.986219911,142625.890131803,Plantation,5-6 kHz,High
70,148788.493771022,164945.921278467,121553.239401095,Plantation,5-6 kHz,High
80,158565.404765759,173729.524567959,114306.2482769,Plantation,5-6 kHz,High
90,135210.670084435,149698.846108933,83345.5647902914,Plantation,5-6 kHz,High
100,143319.746851107,161069.883323212,86509.1152107043,Plantation,5-6 kHz,High
110,144855.558209379,167616.5754641,90987.3843989367,Plantation,5-6 kHz,High
120,159585.836883115,186951.197671004,123180.394730793,Plantation,5-6 kHz,High
130,168115.807920364,185270.867074687,135843.656464884,Plantation,5-6 kHz,High
140,182183.053877129,197434.987258054,139122.013333256,Plantation,5-6 kHz,High
150,206034.847026356,220179.386080117,163962.954525305,Plantation,5-6 kHz,High
160,178877.508095162,188033.657147102,132279.904067398,Plantation,5-6 kHz,High
170,177516.588676463,191958.960928852,132002.150893299,Plantation,5-6 kHz,High
180,213433.402238162,217254.480164872,163825.290665165,Plantation,5-6 kHz,High
190,150865.713618541,160815.65292591,113216.466797461,Plantation,5-6 kHz,High
200,125692.009958493,133854.36936235,83480.5374866038,Plantation,5-6 kHz,High
210,165920.0070076,177955.157514411,132492.609823242,Plantation,5-6 kHz,High
220,196059.716902029,205175.340882993,164459.378198867,Plantation,5-6 kHz,High
230,195358.227837719,207818.857018609,163884.705240174,Plantation,5-6 kHz,High
240,165783.758818006,183453.898052173,139940.999929296,Plantation,5-6 kHz,High
250,181458.364884036,193373.626150263,160724.252643215,Plantation,5-6 kHz,High
260,167717.149586904,185606.235006291,153531.551268944,Plantation,5-6 kHz,High
270,182314.349131533,208719.644345069,162541.124682406,Plantation,5-6 kHz,High
280,146513.070943237,168012.882761137,146342.165710101,Plantation,5-6 kHz,High
290,199087.061848597,207458.896947516,176914.425428094,Plantation,5-6 kHz,High
300,124260.477381272,152910.772072223,120618.007532012,Plantation,5-6 kHz,High
310,174666.482767146,82051.3477977845,95960.2838972008,Reference_Forest,5-6 kHz,High
320,209353.738344008,161398.135294911,179413.832142668,Reference_Forest,5-6 kHz,High
330,160269.905951955,199235.944758556,268835.230671151,Natural_Regeneration,5-6 kHz,High
340,136468.234623341,172521.697405283,242054.699162644,Natural_Regeneration,5-6 kHz,High
350,119754.155501019,182502.958309586,244089.422643161,Natural_Regeneration,5-6 kHz,High
360,129764.488457287,173177.569173635,203491.827416267,Natural_Regeneration,5-6 kHz,High
370,123800.180824337,103154.262975874,181295.759052068,Reference_Forest,5-6 kHz,High
380,118030.648843559,183128.627417533,178155.872391474,Natural_Regeneration,5-6 kHz,High
390,120659.190329588,239661.303326152,162457.264964434,Natural_Regeneration,5-6 kHz,High
400,111483.052786711,134332.22149888,181311.599629269,Natural_Regeneration,5-6 kHz,High
410,101795.811518161,114517.64742174,180031.309795196,Natural_Regeneration,5-6 kHz,High
420,99713.8932490555,153702.715058152,166892.742645153,Natural_Regeneration,5-6 kHz,High
430,127942.306003252,209425.223304529,200874.13657763,Natural_Regeneration,5-6 kHz,High
440,149754.15577442,246979.691768751,208471.564326528,Natural_Regeneration,5-6 kHz,High
450,146445.194514694,170322.387968648,172445.223678273,Natural_Regeneration,5-6 kHz,High
460,112033.393458567,232625.269677156,165129.576228136,Natural_Regeneration,5-6 kHz,High
470,126257.501392994,204526.422428679,169835.983646135,Natural_Regeneration,5-6 kHz,High
480,152427.194916028,207085.914915494,206409.378042554,Natural_Regeneration,5-6 kHz,High
490,178205.899838268,253768.386939816,237798.818399301,Natural_Regeneration,5-6 kHz,High
500,170756.702455035,239515.490719807,232759.414072021,Natural_Regeneration,5-6 kHz,High
510,121760.708306761,214894.567846069,168599.290304676,Natural_Regeneration,5-6 kHz,High
520,125850.02025643,168588.433458297,184503.312371899,Natural_Regeneration,5-6 kHz,High
530,185554.739684328,281084.423834611,217950.387592447,Natural_Regeneration,5-6 kHz,High
540,124227.53497911,269609.965381186,232722.063093082,Natural_Regeneration,5-6 kHz,High
550,141454.297044571,239312.826091294,253572.464783235,Natural_Regeneration,5-6 kHz,High
560,112126.749859251,229325.868052468,196413.310455849,Natural_Regeneration,5-6 kHz,High
570,111464.805083512,314990.257764346,166670.902032108,Natural_Regeneration,5-6 kHz,High
580,131254.838644429,248677.752265502,172480.444140675,Natural_Regeneration,5-6 kHz,High
590,106946.387901492,156714.646490429,124695.420347134,Natural_Regeneration,5-6 kHz,High
600,162324.539798687,212026.86170261,166831.298305685,Natural_Regeneration,5-6 kHz,High
610,111584.616667147,201346.504431798,118213.371410801,Natural_Regeneration,5-6 kHz,High
620,112642.394378233,151172.896873873,128939.606568663,Natural_Regeneration,5-6 kHz,High
630,113947.429177729,173878.62705812,138642.934026361,Natural_Regeneration,5-6 kHz,High
640,164687.792933594,194500.706344971,128988.396378911,Plantation,5-6 kHz,High
650,112834.189516056,145194.254872391,138091.981239399,Natural_Regeneration,5-6 kHz,High
660,103991.426301967,113556.897657187,115224.285741248,Natural_Regeneration,5-6 kHz,High
670,112970.369677705,134128.306023129,146282.326703591,Natural_Regeneration,5-6 kHz,High
680,84279.7413990311,155688.405908999,111860.91666103,Natural_Regeneration,5-6 kHz,High
690,129809.920951957,61873.5325263197,134714.888912447,Reference_Forest,5-6 kHz,High
700,101216.972626076,68599.5683801104,128988.292944877,Reference_Forest,5-6 kHz,High
710,109725.749993719,83187.876171564,115345.612659395,Reference_Forest,5-6 kHz,High
720,67450.9572780024,74502.8542291068,128832.623471813,Natural_Regeneration,5-6 kHz,High
730,69496.1582051729,49467.8231063644,84610.673744239,Reference_Forest,5-6 kHz,High
740,95483.7668392817,116711.294940073,125982.224698942,Natural_Regeneration,5-6 kHz,High
750,107803.026214381,71479.9362128391,118523.419776218,Reference_Forest,5-6 kHz,High
760,92186.1797993201,47566.946713018,104543.843510827,Reference_Forest,5-6 kHz,High
770,70956.4358596974,50145.5074376935,108040.378262388,Reference_Forest,5-6 kHz,High
780,69958.6063741066,60198.2366800711,97897.786654304,Reference_Forest,5-6 kHz,High
790,98407.2665360584,43753.3691651632,93935.5053543908,Reference_Forest,5-6 kHz,High
800,85923.4862694932,72126.8575032625,112779.538159528,Reference_Forest,5-6 kHz,High
810,124153.787039444,48878.1086647093,117493.592909407,Reference_Forest,5-6 kHz,High
820,125239.778723062,76561.5802389531,124616.844537587,Reference_Forest,5-6 kHz,High
830,110731.168631115,68943.5163234444,114114.496249927,Reference_Forest,5-6 kHz,High
840,109858.903083626,41652.9408062649,125295.315071971,Reference_Forest,5-6 kHz,High
850,138121.746631552,54251.1891665635,138671.740293533,Reference_Forest,5-6 kHz,High
860,134159.157283611,112028.683799501,142942.516527268,Reference_Forest,5-6 kHz,High
870,121868.229724664,108242.707285052,117486.03838373,Reference_Forest,5-6 kHz,High
880,125725.811461527,83503.9926480459,136017.620254455,Reference_Forest,5-6 kHz,High
890,128124.071698032,60587.6843854031,163519.431384217,Reference_Forest,5-6 kHz,High
900,126334.835274224,61210.9394042341,140766.615058957,Reference_Forest,5-6 kHz,High
910,144912.864826638,39814.7629191281,184514.698254582,Reference_Forest,5-6 kHz,High
920,103489.909952926,46707.3198613179,143018.889226947,Reference_Forest,5-6 kHz,High
930,66529.642197106,48487.549898059,121928.038044321,Reference_Forest,5-6 kHz,High
940,73158.775029947,51136.3926039054,128440.188417038,Reference_Forest,5-6 kHz,High
950,83607.1259320853,72610.886135484,126047.313144863,Reference_Forest,5-6 kHz,High
960,70985.8568397975,32661.1499887342,108128.890175207,Reference_Forest,5-6 kHz,High
970,112143.235303017,165734.041522841,122397.190426281,Natural_Regeneration,5-6 kHz,High
980,123880.027698131,93263.2859844341,148367.896747157,Reference_Forest,5-6 kHz,High
990,93920.0778501448,127076.710712435,153805.334108905,Natural_Regeneration,5-6 kHz,High
1000,102489.026468386,76925.9840723598,140264.779772847,Reference_Forest,5-6 kHz,High
1010,130924.549692306,88239.211606215,167450.714301949,Reference_Forest,5-6 kHz,High
1020,107735.603939182,63480.0857522031,143731.23857745,Reference_Forest,5-6 kHz,High
1030,121152.745189747,104005.115780868,101031.013556922,Plantation,5-6 kHz,High
1040,74089.5482345908,74151.0333728435,82350.3079264575,Natural_Regeneration,5-6 kHz,High
1050,69021.1035605405,113293.50503483,59937.547815055,Plantation,5-6 kHz,High
1060,32851.7208384651,82630.9629499881,42113.4687288287,Natural_Regeneration,5-6 kHz,High
1070,154792.529034435,86007.8661530742,50166.8380657456,Plantation,5-6 kHz,High
1080,249227.701570288,58952.7155483107,97081.5785356064,Reference_Forest,5-6 kHz,High
1090,93819.8799196837,128665.81060195,102626.870254769,Natural_Regeneration,5-6 kHz,High
1100,76298.4968557209,97828.7020125699,88220.5390467373,Natural_Regeneration,5-6 kHz,High
1110,63713.0464430302,83795.8536890968,88546.8598208928,Natural_Regeneration,5-6 kHz,High
1120,79648.4360022834,121379.570113522,93061.4828818234,Natural_Regeneration,5-6 kHz,High
1130,125102.769286245,149292.310825497,120827.340638136,Plantation,5-6 kHz,High
1140,148122.640151506,153713.05689915,146522.121598439,Plantation,5-6 kHz,High
1150,171818.500695501,179222.416514223,166395.407167613,Plantation,5-6 kHz,High
1160,173886.954053444,191527.864443484,147449.025080918,Plantation,5-6 kHz,High
1170,123997.333418483,122919.773396706,122374.287335253,Plantation,5-6 kHz,High
1180,135740.004591407,150141.252232346,127614.606163371,Plantation,5-6 kHz,High
1190,154140.458094858,163017.315498209,132628.863516446,Plantation,5-6 kHz,High
1200,140663.077715221,142771.032040484,122323.66527504,Plantation,5-6 kHz,High
1210,164923.811616277,173586.002754565,152339.318351562,Plantation,5-6 kHz,High
1220,140788.349831511,140094.557085679,127094.631830867,Plantation,5-6 kHz,High
1230,133437.887717649,126062.040537979,116863.981064501,Plantation,5-6 kHz,High
1240,155916.010575651,155754.87100914,118761.323206079,Plantation,5-6 kHz,High
1250,176081.912895366,180489.439057746,141483.395781737,Plantation,5-6 kHz,High
1260,227563.783562292,234219.721362471,203150.718430165,Plantation,5-6 kHz,High
1270,195436.883031143,207874.600518427,181414.1931355,Plantation,5-6 kHz,High
1280,189598.398337237,195373.859709525,168245.602572883,Plantation,5-6 kHz,High
1290,153035.208844795,161118.952146487,140709.552308252,Plantation,5-6 kHz,High
1300,153783.57894918,168429.148006966,127792.177747555,Plantation,5-6 kHz,High
1310,174530.682025159,177631.536958641,156433.009500955,Plantation,5-6 kHz,High
1320,177494.315091262,171194.720142203,155623.032068981,Plantation,5-6 kHz,High
1330,206703.429713363,210769.022124566,188273.624345,Plantation,5-6 kHz,High
1340,175249.114671383,187584.071018143,158357.990761653,Plantation,5-6 kHz,High
1350,157371.531000432,157641.411680626,134812.027469567,Plantation,5-6 kHz,High
1360,204347.588731525,216296.772935315,172635.557993617,Plantation,5-6 kHz,High
1370,191459.27137022,205687.903548765,171206.42889548,Plantation,5-6 kHz,High
1380,168484.453381807,191116.116448474,148829.979019575,Plantation,5-6 kHz,High
1390,199497.710559904,220175.095162027,155752.929129291,Plantation,5-6 kHz,High
1400,181613.437006883,200837.659871869,147236.921441057,Plantation,5-6 kHz,High
1410,177730.779594938,208241.034854226,145427.938754662,Plantation,5-6 kHz,High
1420,187224.247164613,224531.244379418,168608.876972935,Plantation,5-6 kHz,High
1430,191445.34396433,217604.759963733,162636.787265269,Plantation,5-6 kHz,High
1440,170251.557609321,203115.048843074,137712.998178473,Plantation,5-6 kHz,High
0,41547.4559408139,48237.2819816264,36334.8805661312,Plantation,6-7 kHz,High
10,53860.6117239416,59293.177889372,30824.0063317702,Plantation,6-7 kHz,High
20,63939.1249188947,56093.0211184092,35466.7530727548,Plantation,6-7 kHz,High
30,48846.3876124384,47677.3901728219,28573.1511799729,Plantation,6-7 kHz,High
40,37889.2647046574,29796.5927681732,37571.9712594977,Reference_Forest,6-7 kHz,High
50,46028.7233446622,39177.2570849527,19134.2193032585,Plantation,6-7 kHz,High
60,48834.3197425924,47877.4279160621,33333.0387074662,Plantation,6-7 kHz,High
70,51850.7758011426,35919.3308420024,32643.1631106234,Plantation,6-7 kHz,High
80,37336.5909987383,25393.8234519999,38342.6244659412,Reference_Forest,6-7 kHz,High
90,38850.788417651,24560.9784740289,21813.3294942303,Plantation,6-7 kHz,High
100,31870.4907271027,11910.8276740979,22977.9290597966,Reference_Forest,6-7 kHz,High
110,21390.8717575031,26770.861883685,29112.9693843694,Natural_Regeneration,6-7 kHz,High
120,48583.6533766191,49070.7506533817,40456.2094451064,Plantation,6-7 kHz,High
130,42917.3240378266,37560.7758789609,23376.579206897,Plantation,6-7 kHz,High
140,33610.1548467308,31236.3255705687,40952.4696891275,Reference_Forest,6-7 kHz,High
150,53328.8651003086,43447.2272144617,44164.0826436678,Reference_Forest,6-7 kHz,High
160,28356.4455860483,30752.9461102272,26865.8807121887,Plantation,6-7 kHz,High
170,30073.1278898024,28303.6773354333,26549.9685033237,Plantation,6-7 kHz,High
180,65414.0093879882,52122.6949172407,37477.3450385696,Plantation,6-7 kHz,High
190,45270.5758239622,47618.1178750697,36008.7080165524,Plantation,6-7 kHz,High
200,31409.9739869456,27946.8956873713,33126.5707768987,Reference_Forest,6-7 kHz,High
210,19181.1956253213,28873.6854177764,28190.9855229567,Natural_Regeneration,6-7 kHz,High
220,26986.7624843459,31300.8840354146,24285.9585504026,Plantation,6-7 kHz,High
230,34839.217893826,33216.9641868906,34935.6686254982,Reference_Forest,6-7 kHz,High
240,29077.8069824576,24770.2922031283,45387.434640741,Reference_Forest,6-7 kHz,High
250,36433.5178950194,22680.9046834029,52364.7539064922,Reference_Forest,6-7 kHz,High
260,23179.7391192287,23157.8702568645,53671.8338167013,Reference_Forest,6-7 kHz,High
270,24351.5976387494,43032.888366168,40581.7718130005,Natural_Regeneration,6-7 kHz,High
280,35095.5501450083,57455.6258467893,42971.7160041727,Natural_Regeneration,6-7 kHz,High
290,40613.9407512875,43628.0631940801,49590.8144954752,Natural_Regeneration,6-7 kHz,High
300,71089.9483892735,53157.0003161102,48067.2907413782,Plantation,6-7 kHz,High
310,273823.981144124,212217.049013479,154595.997427763,Plantation,6-7 kHz,High
320,282370.463621999,302351.942704821,236452.714999929,Plantation,6-7 kHz,High
330,190823.877300264,243067.943675237,253721.755205241,Natural_Regeneration,6-7 kHz,High
340,141583.464414591,200727.300375892,209067.936493926,Natural_Regeneration,6-7 kHz,High
350,143668.039869904,173463.749048069,193060.354593542,Natural_Regeneration,6-7 kHz,High
360,94352.7988920863,101277.252226456,125554.13714672,Natural_Regeneration,6-7 kHz,High
370,100623.328905523,103863.591803685,133120.661547249,Natural_Regeneration,6-7 kHz,High
380,99914.0441056552,106354.947945972,139013.902680425,Natural_Regeneration,6-7 kHz,High
390,97886.8565685348,157508.836942927,127685.031052834,Natural_Regeneration,6-7 kHz,High
400,93113.9923338493,101137.921163121,173288.571378639,Natural_Regeneration,6-7 kHz,High
410,112892.970581452,123679.179498202,185592.753104857,Natural_Regeneration,6-7 kHz,High
420,125654.501688789,131067.512656601,184294.362013959,Natural_Regeneration,6-7 kHz,High
430,124182.443219631,139249.57320645,167729.780282729,Natural_Regeneration,6-7 kHz,High
440,149997.504076394,205995.033539788,177081.711247733,Natural_Regeneration,6-7 kHz,High
450,164354.088256038,157163.192877593,166979.898209554,Reference_Forest,6-7 kHz,High
460,146517.639235603,156185.074449473,166364.402074334,Natural_Regeneration,6-7 kHz,High
470,124547.032606123,144561.28671875,164994.608507319,Natural_Regeneration,6-7 kHz,High
480,116304.866532266,106279.687195349,199300.717188819,Reference_Forest,6-7 kHz,High
490,163868.29431568,180130.811338238,241965.645569499,Natural_Regeneration,6-7 kHz,High
500,173465.453679216,177667.84724501,225291.463916644,Natural_Regeneration,6-7 kHz,High
510,154686.736396853,161545.805281955,197210.246891341,Natural_Regeneration,6-7 kHz,High
520,163678.267866579,165898.363977814,239698.372117965,Natural_Regeneration,6-7 kHz,High
530,165971.014390242,187137.827792847,213017.762191596,Natural_Regeneration,6-7 kHz,High
540,155239.668503784,247306.241110589,217856.913972033,Natural_Regeneration,6-7 kHz,High
550,169243.936775909,205427.8613492,214711.343734416,Natural_Regeneration,6-7 kHz,High
560,141775.490650723,225812.975781312,189931.443293476,Natural_Regeneration,6-7 kHz,High
570,131732.878379867,258505.003520299,165318.529388493,Natural_Regeneration,6-7 kHz,High
580,143010.875836311,252614.484796335,142707.023818582,Plantation,6-7 kHz,High
590,140714.485084227,218500.834167498,132946.322890874,Plantation,6-7 kHz,High
600,146005.230525274,230664.484236285,136070.868166384,Plantation,6-7 kHz,High
610,108517.774205889,230878.502601235,92746.5278631262,Plantation,6-7 kHz,High
620,114084.725252775,181534.518571929,117391.026904459,Natural_Regeneration,6-7 kHz,High
630,91600.0305055749,165832.010580382,83650.9082262681,Plantation,6-7 kHz,High
640,150947.495410833,197634.385931692,113555.578734819,Plantation,6-7 kHz,High
650,116916.320942058,136625.972901196,132098.734817873,Natural_Regeneration,6-7 kHz,High
660,117498.766010958,121112.629685376,81537.4519039579,Plantation,6-7 kHz,High
670,102233.8179844,123900.790361093,88190.1164904398,Plantation,6-7 kHz,High
680,102603.773642326,182441.877843832,76194.9969386529,Plantation,6-7 kHz,High
690,103987.82251615,87974.2275584447,81981.3720278687,Plantation,6-7 kHz,High
700,102557.735341354,89605.8944432833,56395.6728526125,Plantation,6-7 kHz,High
710,46381.9463308565,46015.2572161717,48089.9370233273,Reference_Forest,6-7 kHz,High
720,45586.1932052902,68575.6676980035,70031.5797879891,Natural_Regeneration,6-7 kHz,High
730,59993.2846112284,90164.3923926321,79300.0186660102,Natural_Regeneration,6-7 kHz,High
740,41603.478807536,54337.7260027206,81793.8107523709,Natural_Regeneration,6-7 kHz,High
750,49510.7685371325,53470.9082530796,77809.6808160505,Natural_Regeneration,6-7 kHz,High
760,43959.0322350949,56258.8745805266,59326.557389278,Natural_Regeneration,6-7 kHz,High
770,41268.2509023508,47471.7045701376,58039.8551796961,Natural_Regeneration,6-7 kHz,High
