nearest_10,distance_nat,distance_ref,distance_plant,closest_type,freq_category,slope_cat
210,26308.174496654,80617.1272273023,28325.8483955181,Natural_Regeneration,0-1 kHz,High
220,33355.3073959301,81708.3175151172,31516.513158615,Plantation,0-1 kHz,High
230,37852.9678839748,89446.114821192,19807.0924428516,Plantation,0-1 kHz,High
240,48531.5647012228,86937.9722324909,32878.6704108728,Plantation,0-1 kHz,High
250,87944.7528808792,116262.041112656,69781.2461675241,Plantation,0-1 kHz,High
260,78196.0817171035,113669.09563009,57390.979770157,Plantation,0-1 kHz,High
270,51250.1087027685,110961.466659826,60302.1470349164,Natural_Regeneration,0-1 kHz,High
280,74485.835851372,117847.141495426,83879.6947947012,Natural_Regeneration,0-1 kHz,High
290,181255.06629196,110668.319587388,178729.484268715,Reference_Forest,0-1 kHz,High
300,161755.128618445,86397.0120536077,180204.009690563,Reference_Forest,0-1 kHz,High
310,172192.243346325,97185.6437147392,146565.910426948,Reference_Forest,0-1 kHz,High
320,100479.077008812,57279.1769687715,83573.3522335678,Reference_Forest,0-1 kHz,High
330,53473.240207348,46258.7265769563,38098.9064736722,Plantation,0-1 kHz,High
340,44680.9225983073,41562.0445530547,66368.4282552786,Reference_Forest,0-1 kHz,High
350,69332.7433552606,59771.3606278586,88789.6218736737,Reference_Forest,0-1 kHz,High
360,62791.1488341825,76360.9245456025,68373.4852247554,Natural_Regeneration,0-1 kHz,High
370,57114.5560998008,71060.3362358389,67735.361617903,Natural_Regeneration,0-1 kHz,High
380,61048.864191132,103868.326975305,72842.1623335469,Natural_Regeneration,0-1 kHz,High
390,54607.5875478127,70331.8456356574,67455.7132023528,Natural_Regeneration,0-1 kHz,High
400,93927.5026892163,89187.5477690515,115304.875392546,Reference_Forest,0-1 kHz,High
410,81290.3716742687,90361.8112303222,89187.6568298383,Natural_Regeneration,0-1 kHz,High
420,97306.3782736913,110093.805588296,98518.7261771552,Natural_Regeneration,0-1 kHz,High
430,92479.9137968918,103639.099710955,110267.42576715,Natural_Regeneration,0-1 kHz,High
440,72005.9795741021,65685.6263795583,74010.4433598351,Reference_Forest,0-1 kHz,High
450,94811.1132801992,63236.7379724513,83892.0272688858,Reference_Forest,0-1 kHz,High
460,144865.372869646,124571.381784488,146681.407158148,Reference_Forest,0-1 kHz,High
470,137615.134520028,109352.190684654,124075.911133386,Reference_Forest,0-1 kHz,High
480,174823.926283498,148457.667996476,151389.471861774,Reference_Forest,0-1 kHz,High
490,212957.127216508,179178.664350758,195192.467473941,Reference_Forest,0-1 kHz,High
500,195752.612503007,173226.134935665,168869.283170251,Plantation,0-1 kHz,High
510,243081.465222015,220627.620301816,228055.255306801,Reference_Forest,0-1 kHz,High
520,228598.411410515,217140.242187857,197700.793899251,Plantation,0-1 kHz,High
530,228375.948488216,174670.320085066,204815.03672732,Reference_Forest,0-1 kHz,High
540,225683.930867138,158666.81899221,185926.822063468,Reference_Forest,0-1 kHz,High
550,220691.517217837,201607.886137555,192322.787038671,Plantation,0-1 kHz,High
560,217563.935515919,157007.537811116,182781.054455333,Reference_Forest,0-1 kHz,High
570,203772.269404241,139311.590085504,194191.450812278,Reference_Forest,0-1 kHz,High
580,236796.6958725,176606.010143318,207390.743189208,Reference_Forest,0-1 kHz,High
590,253703.850502026,200587.128766337,214077.931030947,Reference_Forest,0-1 kHz,High
600,251210.21462997,195253.310674328,204629.787758141,Reference_Forest,0-1 kHz,High
610,229090.809750085,187306.478769284,172589.775562418,Plantation,0-1 kHz,High
620,244774.83698753,202082.449163125,193522.054512367,Plantation,0-1 kHz,High
630,283801.383597535,228186.288761188,243396.144137354,Reference_Forest,0-1 kHz,High
640,252069.961894339,224986.919220563,222917.306840034,Plantation,0-1 kHz,High
650,258449.461964634,217765.504921164,229772.870705228,Reference_Forest,0-1 kHz,High
660,260350.487362646,210655.426228367,245429.817610537,Reference_Forest,0-1 kHz,High
670,314841.804560029,287539.696577167,300113.938633506,Reference_Forest,0-1 kHz,High
680,313769.054481704,258271.032406287,287167.121732905,Reference_Forest,0-1 kHz,High
690,313161.180475042,249467.999886956,286434.32722478,Reference_Forest,0-1 kHz,High
700,317778.321302225,239915.056292817,284513.769131023,Reference_Forest,0-1 kHz,High
710,331114.371454939,291541.954553747,289955.437596717,Plantation,0-1 kHz,High
720,287409.748390593,237272.91304198,241575.655739288,Reference_Forest,0-1 kHz,High
730,307858.0178233,259134.001236248,260798.188656157,Reference_Forest,0-1 kHz,High
740,286735.095862566,246031.547733714,249107.004940118,Reference_Forest,0-1 kHz,High
750,311464.590375572,274683.979006288,283116.248497381,Reference_Forest,0-1 kHz,High
760,286039.298142435,240456.356332741,235999.849787484,Plantation,0-1 kHz,High
770,288823.934768039,247789.572893689,241624.621225015,Plantation,0-1 kHz,High
780,235247.028741299,199189.47684151,169503.109232476,Plantation,0-1 kHz,High
790,227990.722750648,174719.154741395,154465.685091464,Plantation,0-1 kHz,High
800,243823.811443605,213587.429453073,195076.002310884,Plantation,0-1 kHz,High
810,254825.554088048,211746.127263316,198807.725379073,Plantation,0-1 kHz,High
820,255088.650708192,241444.073097777,226869.46692109,Plantation,0-1 kHz,High
830,242975.551773365,252718.005719092,218002.835594648,Plantation,0-1 kHz,High
840,247270.525196186,224463.764246515,201211.29782153,Plantation,0-1 kHz,High
850,242084.533693502,199073.025097488,195212.943989955,Plantation,0-1 kHz,High
860,268834.732008334,219221.757830053,215738.998019781,Plantation,0-1 kHz,High
870,284876.715328424,239046.561097846,243915.595232086,Reference_Forest,0-1 kHz,High
880,247882.285800044,219697.990255632,215726.904306115,Plantation,0-1 kHz,High
890,303167.80409147,277481.664691987,247722.315078825,Plantation,0-1 kHz,High
900,225434.52666659,196540.74727307,182053.174396914,Plantation,0-1 kHz,High
910,222307.566894605,194498.518630258,200843.791244407,Reference_Forest,0-1 kHz,High
920,220376.041388124,205876.010781095,194282.739406933,Plantation,0-1 kHz,High
930,175278.373718566,170610.709835491,167878.8080036,Plantation,0-1 kHz,High
940,251519.155535335,198448.161638397,213160.594854587,Reference_Forest,0-1 kHz,High
950,274743.199886998,187842.848377233,213862.728537945,Reference_Forest,0-1 kHz,High
960,248490.043304176,154697.147476572,193576.310846385,Reference_Forest,0-1 kHz,High
970,247580.054578734,167753.149607809,188991.308263128,Reference_Forest,0-1 kHz,High
980,234777.928755648,147960.6535146,185876.921839587,Reference_Forest,0-1 kHz,High
990,193735.949033981,79982.2426828057,139798.729574554,Reference_Forest,0-1 kHz,High
1000,170851.768574564,75743.5539795689,133433.146085366,Reference_Forest,0-1 kHz,High
1010,141999.988713241,46432.2329929609,111023.897689951,Reference_Forest,0-1 kHz,High
1020,147982.011991948,80156.7279715756,113416.546656776,Reference_Forest,0-1 kHz,High
1030,136832.01861057,70633.7159771204,80138.3568985157,Reference_Forest,0-1 kHz,High
1040,144476.635180191,92661.2503106881,102394.413006652,Reference_Forest,0-1 kHz,High
1050,116357.210463103,93078.3481919434,77824.8682566157,Plantation,0-1 kHz,High
1060,118967.368836758,102073.733155785,77608.0507426735,Plantation,0-1 kHz,High
1070,132295.630904595,140924.999318524,77677.4354726996,Plantation,0-1 kHz,High
1080,112407.225520859,111242.009363623,67491.0501226002,Plantation,0-1 kHz,High
1090,100653.948511452,93281.6738618686,71555.4060546501,Plantation,0-1 kHz,High
1100,134735.564405262,124572.891698551,72345.2274920942,Plantation,0-1 kHz,High
1110,190372.688147285,131188.227008031,113318.626708467,Plantation,0-1 kHz,High
1120,150730.132850208,120977.15419133,80406.3233914715,Plantation,0-1 kHz,High
1130,149218.828976151,138273.790191945,77157.4024893256,Plantation,0-1 kHz,High
1140,143267.037470968,122292.123809409,82094.6186211856,Plantation,0-1 kHz,High
1150,116145.7250663,103488.894779544,64449.8171963941,Plantation,0-1 kHz,High
1160,117753.000055167,73760.0465363264,55135.6021659195,Plantation,0-1 kHz,High
1170,124737.621254269,102038.086320577,67199.3470098077,Plantation,0-1 kHz,High
1180,87071.4526210959,91771.3229317419,55226.9388339748,Plantation,0-1 kHz,High
1190,111592.796336719,103595.261637812,60496.5979737078,Plantation,0-1 kHz,High
1200,93448.0144180078,92114.1062893183,47970.9015522849,Plantation,0-1 kHz,High
1210,123284.453197371,119372.895033643,66289.1446409859,Plantation,0-1 kHz,High
1220,107503.715408589,102380.731636216,61886.2585100742,Plantation,0-1 kHz,High
1230,96999.3634833835,109752.579414041,48984.7385600573,Plantation,0-1 kHz,High
1240,83759.3229408329,87829.7167555033,37372.4392713653,Plantation,0-1 kHz,High
1250,102615.591681173,84880.2455607363,64416.2733936716,Plantation,0-1 kHz,High
1260,69131.3229940176,54976.7031234538,40385.8611364455,Plantation,0-1 kHz,High
1270,71750.2615082504,60726.2478112377,29314.653538759,Plantation,0-1 kHz,High
1280,46471.32513252,39445.7188794661,35910.1810599492,Plantation,0-1 kHz,High
1290,35245.9769168635,42817.3836559184,42556.6212029345,Natural_Regeneration,0-1 kHz,High
1300,73155.2771025921,68627.674045398,50938.9410860502,Plantation,0-1 kHz,High
1310,73702.9396624637,71548.5944897139,49416.345901753,Plantation,0-1 kHz,High
1320,34295.5029255206,69451.2966593857,42576.476235352,Natural_Regeneration,0-1 kHz,High
1330,93117.8014590321,82981.5824516849,73596.2524018268,Plantation,0-1 kHz,High
1340,98383.4841618594,75777.2781318545,58193.2726533547,Plantation,0-1 kHz,High
1350,92286.7736233734,82885.3840473757,43668.3335476808,Plantation,0-1 kHz,High
1360,74633.796007364,86518.4247507033,24509.8910241538,Plantation,0-1 kHz,High
1370,89140.5380499683,94848.0158457717,32453.8892459678,Plantation,0-1 kHz,High
1380,121550.030346984,129266.259221333,62941.3168146075,Plantation,0-1 kHz,High
1390,138349.336089327,145743.416950882,66963.5182627345,Plantation,0-1 kHz,High
1400,109671.604226559,107924.789223046,50803.0758501795,Plantation,0-1 kHz,High
1410,59530.7747042503,66233.5634801405,26081.8958394961,Plantation,0-1 kHz,High
1420,28969.0876703296,47233.5237107257,47709.4789391765,Natural_Regeneration,0-1 kHz,High
1430,19600.0269345223,42454.7600364864,59489.0016382508,Natural_Regeneration,0-1 kHz,High
1440,29036.8651610612,48109.5309086941,49119.7032956975,Natural_Regeneration,0-1 kHz,High
0,38302.9961842991,47598.3862332187,37168.9799608075,Plantation,1-2 kHz,High
10,33096.2026091736,49935.6957926539,35786.521899742,Natural_Regeneration,1-2 kHz,High
20,43789.6468396498,35463.3079100397,49013.5670594575,Reference_Forest,1-2 kHz,High
30,33139.0104869503,46988.0002699735,43946.128781939,Natural_Regeneration,1-2 kHz,High
40,33977.9449972245,40307.487497515,60671.83205198,Natural_Regeneration,1-2 kHz,High
50,31242.1946170603,34631.725817864,60134.2672517587,Natural_Regeneration,1-2 kHz,High
60,31889.2954744773,45692.3384798842,34625.4074148777,Natural_Regeneration,1-2 kHz,High
70,51322.0246387732,39648.5285753068,50418.4790559835,Reference_Forest,1-2 kHz,High
80,29705.9092999572,38210.5818401384,34551.6480438874,Natural_Regeneration,1-2 kHz,High
90,28326.2147061349,40539.4051315614,53823.9366026569,Natural_Regeneration,1-2 kHz,High
100,38428.2914665905,30071.7145783474,54436.1483327413,Reference_Forest,1-2 kHz,High
110,39205.0378283368,39956.5006879275,43367.4703659697,Natural_Regeneration,1-2 kHz,High
120,30976.8229471184,44339.781383012,67550.5429661835,Natural_Regeneration,1-2 kHz,High
130,48523.4687611268,32018.2366130852,68728.8380060259,Reference_Forest,1-2 kHz,High
140,35791.6822077508,33287.1625997077,68930.1719285787,Reference_Forest,1-2 kHz,High
150,40535.4445910869,37170.3828072831,72585.6482453697,Reference_Forest,1-2 kHz,High
160,38642.6482917895,53595.9219236527,82259.3861589171,Natural_Regeneration,1-2 kHz,High
170,41385.5039837278,57204.311910182,79446.8602730962,Natural_Regeneration,1-2 kHz,High
180,41879.0665647306,46007.5883425181,77539.1352795738,Natural_Regeneration,1-2 kHz,High
190,31202.4247752507,58503.6752229247,83030.2487670648,Natural_Regeneration,1-2 kHz,High
200,40613.1379689784,57415.2537010204,87269.0834219995,Natural_Regeneration,1-2 kHz,High
210,49913.7964581384,65063.0261023838,90986.9461962881,Natural_Regeneration,1-2 kHz,High
220,49644.9839202829,34489.5784863347,65662.6825184444,Reference_Forest,1-2 kHz,High
230,44829.4210476454,55432.5608022068,73806.4382423096,Natural_Regeneration,1-2 kHz,High
240,50397.2986360671,40640.4192864048,59060.4421173682,Reference_Forest,1-2 kHz,High
250,95850.5736360362,41905.7494548539,95803.4002569197,Reference_Forest,1-2 kHz,High
260,86897.8692551043,53003.7172859433,89184.0740490963,Reference_Forest,1-2 kHz,High
270,77151.2531052818,47878.2069075932,78997.4530959479,Reference_Forest,1-2 kHz,High
280,96096.5209499582,105280.794813821,94162.6120549225,Plantation,1-2 kHz,High
290,125400.690978849,104929.925782038,117426.670293929,Reference_Forest,1-2 kHz,High
300,181676.354599348,135220.17915164,188624.734373554,Reference_Forest,1-2 kHz,High
310,106123.287310423,111860.946153837,142972.551418417,Natural_Regeneration,1-2 kHz,High
320,90485.4056101236,91902.0257394873,123303.535545462,Natural_Regeneration,1-2 kHz,High
330,49015.1564520172,89259.8607871887,77044.0062618377,Natural_Regeneration,1-2 kHz,High
340,76971.1548234354,74341.2936362936,120295.532475116,Reference_Forest,1-2 kHz,High
350,76254.0527639366,80303.8245922073,116371.703706401,Natural_Regeneration,1-2 kHz,High
360,50652.3932032146,77178.0298772742,90630.9320738988,Natural_Regeneration,1-2 kHz,High
370,67488.0722287448,81684.7604540119,130872.253118626,Natural_Regeneration,1-2 kHz,High
380,67532.6406453716,47682.5678862935,147313.417800506,Reference_Forest,1-2 kHz,High
390,58012.9026135488,53358.1041448812,111808.718309634,Reference_Forest,1-2 kHz,High
400,65416.8593556371,41651.5777559291,127668.870081379,Reference_Forest,1-2 kHz,High
410,76982.8923096733,59609.4087325849,148705.871772372,Reference_Forest,1-2 kHz,High
420,105763.856406425,80265.8479127903,186949.84444621,Reference_Forest,1-2 kHz,High
430,99634.9134727404,70978.1103034761,160573.008399794,Reference_Forest,1-2 kHz,High
440,71884.0139019263,53558.3925586607,135414.065631531,Reference_Forest,1-2 kHz,High
450,73383.0006341483,54100.3905174683,126108.984942218,Reference_Forest,1-2 kHz,High
460,149423.134494927,118319.401947552,209108.736829645,Reference_Forest,1-2 kHz,High
470,102289.080123054,74790.5744892494,150201.494061992,Reference_Forest,1-2 kHz,High
480,111090.707345829,102408.724044274,146150.45821754,Reference_Forest,1-2 kHz,High
490,173243.644111448,146336.876807246,224213.167200347,Reference_Forest,1-2 kHz,High
500,135757.583623504,124044.440473431,185740.201544951,Reference_Forest,1-2 kHz,High
510,223339.814989839,196711.812396686,264764.908590874,Reference_Forest,1-2 kHz,High
520,168781.956192955,181907.153446405,222433.325831818,Natural_Regeneration,1-2 kHz,High
530,152574.728843001,126164.016047478,195132.520009806,Reference_Forest,1-2 kHz,High
540,125235.660351122,88666.0379576498,171204.492139848,Reference_Forest,1-2 kHz,High
550,103918.545646775,83931.0477783277,141390.370307354,Reference_Forest,1-2 kHz,High
560,103880.781373776,95922.5023298202,133009.042165381,Reference_Forest,1-2 kHz,High
570,73396.1306665839,61921.9542885444,126833.467290683,Reference_Forest,1-2 kHz,High
580,109754.007300842,110170.823392909,160824.784235808,Natural_Regeneration,1-2 kHz,High
590,95584.7568574151,92327.575627563,130003.426813053,Reference_Forest,1-2 kHz,High
600,126859.790411119,122741.772712594,154885.290450184,Reference_Forest,1-2 kHz,High
610,102155.912331889,113529.867301435,134105.311814743,Natural_Regeneration,1-2 kHz,High
620,153695.644722641,132153.395478407,177022.671959547,Reference_Forest,1-2 kHz,High
630,125216.997645563,113238.483707316,175769.236009436,Reference_Forest,1-2 kHz,High
640,115958.989388189,146887.60144259,170456.585542645,Natural_Regeneration,1-2 kHz,High
650,106810.305064064,127350.209999548,141473.547941719,Natural_Regeneration,1-2 kHz,High
660,139147.941902369,160431.415461695,184445.454488397,Natural_Regeneration,1-2 kHz,High
670,168209.85017822,175373.858002467,226078.112110575,Natural_Regeneration,1-2 kHz,High
680,217867.110600842,229668.345956146,262587.189309292,Natural_Regeneration,1-2 kHz,High
690,177132.664705968,156869.660514807,230830.245157122,Reference_Forest,1-2 kHz,High
700,184735.94167015,156581.661116858,230898.955238375,Reference_Forest,1-2 kHz,High
710,179446.326707884,172162.321641515,218292.220239247,Reference_Forest,1-2 kHz,High
720,148526.134225883,178591.824217827,180561.054110127,Natural_Regeneration,1-2 kHz,High
730,154118.960586218,147924.831522264,173004.013656502,Reference_Forest,1-2 kHz,High
740,101771.101951511,123790.525792794,140246.608741118,Natural_Regeneration,1-2 kHz,High
750,135695.15918676,126042.07233298,179024.365789928,Reference_Forest,1-2 kHz,High
760,123574.752512844,119960.26132407,153991.484807153,Reference_Forest,1-2 kHz,High
770,111940.390329698,99871.4565197013,134776.973501428,Reference_Forest,1-2 kHz,High
780,78192.0062885331,92816.5696269058,108199.613464376,Natural_Regeneration,1-2 kHz,High
790,69137.1328189017,68294.5737151995,83237.6906455832,Reference_Forest,1-2 kHz,High
800,93167.8918048558,115041.420983505,117983.321536755,Natural_Regeneration,1-2 kHz,High
810,114141.213620713,131245.725799705,135210.807951979,Natural_Regeneration,1-2 kHz,High
820,148475.133668784,168649.468819698,188568.515082696,Natural_Regeneration,1-2 kHz,High
830,150456.750621756,183565.68263041,187352.6423818,Natural_Regeneration,1-2 kHz,High
840,154677.965468754,164757.147658032,183860.860993352,Natural_Regeneration,1-2 kHz,High
850,160743.25276839,165822.517162759,177166.949462484,Natural_Regeneration,1-2 kHz,High
860,146610.239438407,133938.618804958,163545.024180112,Reference_Forest,1-2 kHz,High
870,125872.259730248,101612.658095997,150726.055716617,Reference_Forest,1-2 kHz,High
880,116328.329284728,104313.386355681,147425.481043188,Reference_Forest,1-2 kHz,High
890,164144.010253903,156524.06994364,201502.698672707,Reference_Forest,1-2 kHz,High
900,123272.244469568,118426.018107114,170907.097506386,Reference_Forest,1-2 kHz,High
910,122632.429997156,110881.501072636,183558.904922738,Reference_Forest,1-2 kHz,High
920,132161.143535749,112244.152850003,182549.696464746,Reference_Forest,1-2 kHz,High
930,112014.14054428,130525.665895958,178267.441941794,Natural_Regeneration,1-2 kHz,High
940,138507.417140521,136925.595938204,190513.334222585,Reference_Forest,1-2 kHz,High
950,172783.676544665,144807.379770309,215044.935973206,Reference_Forest,1-2 kHz,High
960,183948.359114917,148557.581877379,234007.581733492,Reference_Forest,1-2 kHz,High
970,178903.529898296,171067.186414232,224615.931003726,Reference_Forest,1-2 kHz,High
980,180566.19220859,168612.023560357,222355.982190194,Reference_Forest,1-2 kHz,High
990,125854.855160593,106706.911823885,163266.727134379,Reference_Forest,1-2 kHz,High
1000,150113.866329505,98977.806664065,194459.91272968,Reference_Forest,1-2 kHz,High
1010,119039.823841974,90010.017107674,162878.287272921,Reference_Forest,1-2 kHz,High
1020,102175.150268751,108351.625753903,135750.357560132,Natural_Regeneration,1-2 kHz,High
1030,101354.619040585,75872.6973017414,119339.320805059,Reference_Forest,1-2 kHz,High
1040,124252.00102117,115098.959203698,167931.23746889,Reference_Forest,1-2 kHz,High
1050,99071.130862491,94622.6285728143,132625.585628339,Reference_Forest,1-2 kHz,High
1060,152812.787587209,135933.848401209,170625.58947951,Reference_Forest,1-2 kHz,High
1070,188966.820914366,181685.380505495,205645.791048939,Reference_Forest,1-2 kHz,High
1080,128630.837306033,112322.223015286,142017.484507219,Reference_Forest,1-2 kHz,High
1090,149609.093516858,131453.19510065,152746.201137959,Reference_Forest,1-2 kHz,High
1100,153382.936784094,126569.815560108,156602.118661893,Reference_Forest,1-2 kHz,High
1110,211528.987778955,177727.442198506,208875.750265138,Reference_Forest,1-2 kHz,High
1120,171307.967269267,139793.320013444,162761.610289133,Reference_Forest,1-2 kHz,High
1130,142448.677205175,106522.402980772,135072.167140142,Reference_Forest,1-2 kHz,High
1140,146900.221673118,103484.187796712,149912.62613379,Reference_Forest,1-2 kHz,High
1150,117879.800895304,67401.6009134156,120179.756554787,Reference_Forest,1-2 kHz,High
1160,93797.5926274405,40438.511023976,86191.6894234315,Reference_Forest,1-2 kHz,High
1170,109210.208499926,66686.4887602072,110428.891990197,Reference_Forest,1-2 kHz,High
1180,88428.2889627595,54050.8035922116,78552.9895044728,Reference_Forest,1-2 kHz,High
1190,112264.946724291,75589.3467717532,110901.092646502,Reference_Forest,1-2 kHz,High
1200,71666.1551890793,47061.1768136122,76540.8597784689,Reference_Forest,1-2 kHz,High
1210,92753.6443537303,56095.7117365547,88443.6213749002,Reference_Forest,1-2 kHz,High
1220,89573.4068132041,47341.5955675966,86891.2503773055,Reference_Forest,1-2 kHz,High
1230,67385.6404520719,34454.8522959232,62667.049503013,Reference_Forest,1-2 kHz,High
1240,77633.4646811318,41413.1050874306,77783.4420258472,Reference_Forest,1-2 kHz,High
1250,86869.7524741295,41685.6286803905,88531.3621569984,Reference_Forest,1-2 kHz,High
1260,36744.8689321262,44648.5736036261,38170.5179641665,Natural_Regeneration,1-2 kHz,High
1270,62676.475187616,42160.9285489142,52091.0993355446,Reference_Forest,1-2 kHz,High
1280,46068.7787161481,39985.1527755363,43562.2541615494,Reference_Forest,1-2 kHz,High
1290,50622.9973748297,51555.456518067,54925.0452210622,Natural_Regeneration,1-2 kHz,High
1300,46095.0516481259,41224.4334580751,32901.8562810307,Plantation,1-2 kHz,High
1310,66433.4781023028,41125.3576328463,52181.0175975796,Reference_Forest,1-2 kHz,High
1320,16098.0127166463,52231.9989141916,25232.021807485,Natural_Regeneration,1-2 kHz,High
1330,68195.1673632544,42340.4764653257,66029.9803007262,Reference_Forest,1-2 kHz,High
1340,81738.4348533834,40218.8949960665,71666.0512184531,Reference_Forest,1-2 kHz,High
1350,84435.4014085183,48856.0012681623,70662.5555174823,Reference_Forest,1-2 kHz,High
1360,88928.4175526368,63150.1582698895,76472.4349916426,Reference_Forest,1-2 kHz,High
1370,74172.0736255959,57357.9218025002,50100.0692843358,Plantation,1-2 kHz,High
1380,67985.8716683382,84587.6639822701,45439.3813391431,Plantation,1-2 kHz,High
1390,84801.0052715778,89174.3467387721,56787.2081562179,Plantation,1-2 kHz,High
1400,72731.6157102879,84437.1750822123,55287.3443588927,Plantation,1-2 kHz,High
1410,49576.898806516,47539.8219713564,42283.6102256333,Plantation,1-2 kHz,High
1420,48232.6261550385,52527.8535954598,53102.0830132325,Natural_Regeneration,1-2 kHz,High
1430,39359.861901616,52105.9944215996,45477.1200738519,Natural_Regeneration,1-2 kHz,High
1440,58148.384682648,48678.1048416077,61539.019666524,Reference_Forest,1-2 kHz,High
0,44739.9686247836,53210.7511045735,52800.1712092384,Natural_Regeneration,2-3 kHz,High
10,46354.8984856762,57379.5877786699,55881.8860800051,Natural_Regeneration,2-3 kHz,High
20,49263.4212490001,54067.3188557529,53197.6602537765,Natural_Regeneration,2-3 kHz,High
30,53110.6789596058,57396.467646851,60173.5511064591,Natural_Regeneration,2-3 kHz,High
40,60705.1312768169,70550.1819216166,70958.662670491,Natural_Regeneration,2-3 kHz,High
50,45429.781440325,58609.7541001246,53715.8958013705,Natural_Regeneration,2-3 kHz,High
60,29200.4797254846,42550.2559511686,31744.609619333,Natural_Regeneration,2-3 kHz,High
70,29994.9742964212,34416.0688702933,37136.6110327296,Natural_Regeneration,2-3 kHz,High
80,40918.5252934406,43980.1921073784,39298.085653173,Plantation,2-3 kHz,High
90,42670.4484261902,47685.7034967128,43241.907388203,Natural_Regeneration,2-3 kHz,High
100,38866.2335469198,29172.7085197747,34966.5779891267,Reference_Forest,2-3 kHz,High
110,28304.6051808369,30855.6218258658,33205.9286467126,Natural_Regeneration,2-3 kHz,High
120,42129.9443550069,48582.6473952594,54444.3742119302,Natural_Regeneration,2-3 kHz,High
130,41037.6878957096,46380.7180514336,59498.728072573,Natural_Regeneration,2-3 kHz,High
140,47146.7859546747,51699.2458593261,63955.168499875,Natural_Regeneration,2-3 kHz,High
150,55709.1917803579,52299.8246224542,66636.4480300898,Reference_Forest,2-3 kHz,High
160,45279.6148320022,49373.0554777522,63376.1953815483,Natural_Regeneration,2-3 kHz,High
170,50741.634118277,52819.2892944536,66223.3162380292,Natural_Regeneration,2-3 kHz,High
180,49286.5134749552,48217.127114452,64443.4870252003,Reference_Forest,2-3 kHz,High
190,37140.1680721524,43861.1096945299,54651.5577948064,Natural_Regeneration,2-3 kHz,High
200,44866.8973593053,58408.9616081439,60982.9466940572,Natural_Regeneration,2-3 kHz,High
210,57817.7752018608,52861.9131156631,73215.3987304839,Reference_Forest,2-3 kHz,High
220,48839.7338585761,56684.9123116803,72909.1766982042,Natural_Regeneration,2-3 kHz,High
230,53001.0622856113,66702.3882626999,70975.5093526521,Natural_Regeneration,2-3 kHz,High
240,26840.1812291536,44277.7857902885,44039.0449237117,Natural_Regeneration,2-3 kHz,High
250,22054.5935709927,37584.7124899306,39955.734322929,Natural_Regeneration,2-3 kHz,High
260,35237.6087006139,46824.0985106383,51262.1685685638,Natural_Regeneration,2-3 kHz,High
270,41988.3737209488,73041.0792108299,55288.6750112838,Natural_Regeneration,2-3 kHz,High
280,34679.036552953,55413.7449105487,36417.0963567028,Natural_Regeneration,2-3 kHz,High
290,73419.9332421465,81305.0054272443,82291.2888796502,Natural_Regeneration,2-3 kHz,High
300,242093.970805399,391640.913206805,348354.671933914,Natural_Regeneration,2-3 kHz,High
310,176222.311874775,199933.435880093,292442.003820506,Natural_Regeneration,2-3 kHz,High
320,191233.18948963,185626.394744909,266925.662806312,Reference_Forest,2-3 kHz,High
330,149984.305527404,217317.592497742,151141.622223176,Natural_Regeneration,2-3 kHz,High
340,184034.102913696,163214.3365955,183448.706335006,Reference_Forest,2-3 kHz,High
350,169891.310131285,90857.5401623833,159579.557966938,Reference_Forest,2-3 kHz,High
360,191731.841153184,97758.3116947318,185294.412790814,Reference_Forest,2-3 kHz,High
370,218694.220643542,81673.4171571764,238358.430324111,Reference_Forest,2-3 kHz,High
380,194573.187823038,81901.2559836268,213186.877905654,Reference_Forest,2-3 kHz,High
390,153555.204405744,78852.4839207041,160027.003514145,Reference_Forest,2-3 kHz,High
400,152825.987696109,70053.4603859197,158007.569744371,Reference_Forest,2-3 kHz,High
410,182821.582213686,97488.5718646142,176800.511167448,Reference_Forest,2-3 kHz,High
420,182898.337047263,119394.688250707,215747.043269126,Reference_Forest,2-3 kHz,High
430,164879.499403391,99936.4655697432,171908.281393898,Reference_Forest,2-3 kHz,High
440,175936.48919871,104558.495592526,196712.066449343,Reference_Forest,2-3 kHz,High
450,146578.384383341,98137.9376592156,151088.660892783,Reference_Forest,2-3 kHz,High
460,203100.13575327,124912.478077653,211311.30171515,Reference_Forest,2-3 kHz,High
470,135405.951849104,112833.118139878,128845.285905546,Reference_Forest,2-3 kHz,High
480,113962.808229467,121033.345075856,111155.755404427,Plantation,2-3 kHz,High
490,153931.995665997,173715.41910217,185638.495225071,Natural_Regeneration,2-3 kHz,High
500,125623.26654335,137625.099617327,142993.594602854,Natural_Regeneration,2-3 kHz,High
510,182921.061808957,153854.264458532,219606.23238757,Reference_Forest,2-3 kHz,High
520,97262.4870513885,121997.73894174,145702.379498397,Natural_Regeneration,2-3 kHz,High
530,126817.017771556,86976.9935402563,158296.546698562,Reference_Forest,2-3 kHz,High
540,53856.0501292952,72975.775445657,104876.484492604,Natural_Regeneration,2-3 kHz,High
550,59986.2834119869,108995.283239373,95448.6397329187,Natural_Regeneration,2-3 kHz,High
560,38546.5319089311,104094.061963576,88386.1474102604,Natural_Regeneration,2-3 kHz,High
570,37138.6433659296,60787.9231654953,49237.2429597952,Natural_Regeneration,2-3 kHz,High
580,64680.6062713874,76519.4413316494,110202.701764226,Natural_Regeneration,2-3 kHz,High
