Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
34	Spectrogram 1	1	7205.831848877	7206.315509747	6178.634	6514.886	0.4837	336.252	-64.28	Birds
35	Spectrogram 1	1	7207.104640641	7207.673154295	6283.713	6556.918	0.5685	273.205	-65.04	Birds
36	Spectrogram 1	1	7208.691387707	7209.141107464	6241.681	6577.933	0.4497	336.252	-66.40	Birds
37	Spectrogram 1	1	7209.624768334	7210.006605863	6136.602	6556.918	0.3818	420.315	-64.82	Birds
38	Spectrogram 1	1	7211.355765133	7211.839426004	6199.650	6556.918	0.4837	357.268	-65.87	Birds
39	Spectrogram 1	1	7212.212778254	7212.628556897	6094.571	6598.949	0.4158	504.378	-65.49	Birds
40	Spectrogram 1	1	7213.544966968	7214.062568952	6199.650	6493.870	0.5176	294.221	-65.08	Birds
41	Spectrogram 1	1	7215.310614945	7215.785790536	6304.729	6535.902	0.4752	231.173	-66.07	Birds
42	Spectrogram 1	1	7200.076367506	7200.500631427	6220.665	6598.949	0.4243	378.284	-66.60	Birds
43	Spectrogram 1	1	7201.646144015	7202.121319607	6052.539	6619.965	0.4752	567.426	-64.33	Birds
44	Spectrogram 1	1	7202.757715489	7203.877772242	6220.665	6598.949	1.1201	378.284	-66.71	Birds
45	Spectrogram 1	1	7204.268095049	7204.862064539	6115.587	6577.933	0.5940	462.347	-65.96	Birds
46	Spectrogram 1	1	7247.529353851	7247.758456369	357.268	882.662	0.2291	525.394	-65.01	Mammals
47	Spectrogram 1	1	7249.633702901	7250.660421591	273.205	861.646	1.0267	588.441	-66.37	Mammals
48	Spectrogram 1	1	7254.903075988	7256.693469737	294.221	1008.757	1.7904	714.536	-64.11	Mammals
49	Spectrogram 1	1	7251.466538225	7251.644729072	105.079	882.662	0.1782	777.583	-66.85	Mammals
50	Spectrogram 1	1	7253.027829456	7253.655740059	525.394	966.725	0.6279	441.331	-65.05	Mammals
51	Spectrogram 1	1	7257.075685089	7259.999979167	441.331	945.709	2.9243	504.378	-65.19	Mammals
