Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
52	Spectrogram 1	1	19957.624903668	19957.803094515	10736.824	12911.453	0.1782	2174.629	-66.33	Birds
53	Spectrogram 1	1	19957.107301684	19957.192154468	20269.628	23887.420	0.0849	3617.792	-67.28	Possible bat
54	Spectrogram 1	1	19961.315999784	19961.443278961	20328.936	23907.190	0.1273	3578.254	-68.51	Possible bat
55	Spectrogram 1	1	19963.343981329	19963.445804670	19360.237	23986.267	0.1018	4626.030	-68.79	Possible bat
56	Spectrogram 1	1	19960.306251652	19960.382619157	19478.854	23966.498	0.0764	4487.644	-68.46	Possible bat
57	Spectrogram 1	1	19965.442770973	19965.536109035	18292.692	23887.420	0.0933	5594.728	-70.25	Possible bat
58	Spectrogram 1	1	19966.435548549	19966.571313004	20071.934	23926.959	0.1358	3855.025	-69.02	Possible bat
59	Spectrogram 1	1	19967.971383944	19968.064722007	20704.554	23887.420	0.0933	3182.867	-68.38	Possible bat
60	Spectrogram 1	1	19972.805474933	19972.941239388	21020.863	23887.420	0.1358	2866.557	-69.87	Possible bat
61	Spectrogram 1	1	19928.265618008	19928.384411906	22800.106	23926.959	0.1188	1126.853	-69.01	Possible bat
62	Spectrogram 1	1	19929.767512290	19929.877820909	22780.336	23907.190	0.1103	1126.853	-73.81	Possible bat
63	Spectrogram 1	1	19930.369967058	19930.429364007	17343.763	23966.498	0.0594	6622.735	-69.38	Possible bat
64	Spectrogram 1	1	19934.459871261	19934.570179880	22701.259	24000.000	0.1103	1298.741	-70.86	Possible bat
65	Spectrogram 1	1	19935.876912758	19935.978736099	22661.720	23926.959	0.1018	1265.239	-71.99	Possible bat
66	Spectrogram 1	1	19920.000000000	19979.999979167	3716.639	5337.727	60.0000	1621.087	-59.39	Unknowm
