Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
69	Spectrogram 1	1	9887.915864215	9888.179508897	1841.487	2238.670	0.2636	397.183	-73.57	Birds
70	Spectrogram 1	1	9887.445174433	9887.563120738	1390.142	2202.562	0.1179	812.421	-75.49	Birds
71	Spectrogram 1	1	9888.388744874	9888.506691179	1552.626	4062.103	0.1179	2509.477	-75.15	Birds
72	Spectrogram 1	1	9888.610761448	9888.749521807	1552.626	4080.157	0.1388	2527.531	-74.62	Birds
73	Spectrogram 1	1	9888.846654058	9889.006228470	1444.303	3394.113	0.1596	1949.809	-73.84	Birds
74	Spectrogram 1	1	9888.992352435	9889.235183063	1372.088	4098.210	0.2428	2726.122	-74.50	Birds
75	Spectrogram 1	1	9889.339253332	9889.484951708	3213.575	4314.856	0.1457	1101.281	-74.34	Birds
76	Spectrogram 1	1	9889.956736929	9890.102435305	3087.198	3845.457	0.1457	758.259	-73.94	Birds
77	Spectrogram 1	1	9891.242742056	9891.402316469	3087.198	3917.672	0.1596	830.474	-74.78	Birds
78	Spectrogram 1	1	9891.575766917	9891.721465294	3069.144	3818.377	0.1457	749.232	-75.81	Birds
79	Spectrogram 1	1	9890.533520499	9890.748599055	2913.934	3909.836	0.2151	995.902	-76.19	Birds
80	Spectrogram 1	1	9892.677368043	9892.816128402	2692.623	3110.656	0.1388	418.033	-74.47	Birds
81	Spectrogram 1	1	9892.899384617	9893.052021012	3663.934	4032.787	0.1526	368.852	-75.79	Birds
82	Spectrogram 1	1	9895.238339323	9895.571364185	2704.918	3135.246	0.3330	430.328	-75.15	Birds
83	Spectrogram 1	1	9896.133343638	9896.285980033	2717.213	3184.426	0.1526	467.213	-73.07	Birds
84	Spectrogram 1	1	9896.924277684	9897.076914078	2594.262	3159.836	0.1526	565.574	-73.91	Birds
85	Spectrogram 1	1	9897.888662178	9898.055174608	3245.902	3946.721	0.1665	700.820	-75.57	Birds
86	Spectrogram 1	1	9898.125313156	9898.368143784	2692.623	3639.344	0.2428	946.721	-74.33	Birds
87	Spectrogram 1	1	9898.791362879	9899.041131524	2422.131	3258.197	0.2498	836.066	-74.35	Birds
88	Spectrogram 1	1	9898.409771892	9898.728920717	2618.852	3467.213	0.3191	848.361	-74.79	Birds
89	Spectrogram 1	1	9899.103573686	9899.270086117	2581.967	3307.377	0.1665	725.410	-73.99	Birds
90	Spectrogram 1	1	9899.297838188	9899.512916745	2643.443	3430.328	0.2151	786.885	-76.31	Birds
91	Spectrogram 1	1	9899.575358906	9899.970825929	2397.541	3430.328	0.3955	1032.787	-75.46	Birds
92	Spectrogram 1	1	9899.131325758	9899.263148099	1647.541	1918.033	0.1318	270.492	-72.94	Birds
93	Spectrogram 1	1	9898.923185219	9899.068883596	1438.525	1647.541	0.1457	209.016	-73.23	Birds
94	Spectrogram 1	1	9898.000428833	9898.395895856	1524.590	1807.377	0.3955	282.787	-75.24	Birds
95	Spectrogram 1	1	9893.287660749	9893.384793000	2717.213	3282.787	0.0971	565.574	-75.23	Birds
96	Spectrogram 1	1	9891.275635545	9891.365829779	1241.803	1512.295	0.0902	270.492	-72.83	Birds
97	Spectrogram 1	1	9893.796439316	9894.067022016	2815.574	3295.082	0.2706	479.508	-76.02	Birds
98	Spectrogram 1	1	9894.434736966	9894.615125433	2618.852	3344.262	0.1804	725.410	-76.52	Birds
99	Spectrogram 1	1	9892.054996812	9892.193757171	2975.410	3504.098	0.1388	528.689	-75.90	Birds
100	Spectrogram 1	1	9891.721971951	9891.846856274	2532.787	3245.902	0.1249	713.115	-74.65	Birds
