Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
72	Spectrogram 1	1	12986.359998719	12986.656983464	1817.050	4148.360	0.2970	2331.310	-73.51	Birds
73	Spectrogram 1	1	12986.640012907	12986.792747919	2777.001	3565.532	0.1527	788.531	-74.34	Birds
74	Spectrogram 1	1	12986.818203754	12987.335805738	1988.470	3805.520	0.5176	1817.050	-75.10	Birds
75	Spectrogram 1	1	12987.004879880	12987.547937699	2708.433	5074.027	0.5431	2365.594	-76.81	Birds
76	Spectrogram 1	1	12987.660593064	12987.906666138	2742.717	5279.731	0.2461	2537.013	-78.17	Birds
77	Spectrogram 1	1	12988.195165605	12988.313959503	2674.149	3325.545	0.1188	651.395	-74.81	Birds
78	Spectrogram 1	1	12988.466694514	12988.967325941	1885.618	3736.952	0.5006	1851.334	-71.32	Birds
79	Spectrogram 1	1	12989.137031510	12989.391589863	2125.606	3016.989	0.2546	891.383	-70.08	Birds
80	Spectrogram 1	1	12989.332192914	12989.824339063	5622.570	7748.176	0.4921	2125.606	-73.85	Birds
81	Spectrogram 1	1	12989.238854851	12989.425530977	4285.496	4765.471	0.1867	479.976	-74.91	Birds
82	Spectrogram 1	1	12989.790397949	12989.892221290	2708.433	3359.829	0.1018	651.395	-74.93	Birds
83	Spectrogram 1	1	12989.900706569	12990.095867972	1885.618	5314.015	0.1952	3428.397	-68.71	Birds
84	Spectrogram 1	1	12990.146779643	12990.367396882	1611.346	5245.447	0.2206	3634.100	-67.40	Birds
85	Spectrogram 1	1	12990.418308553	12990.545587729	1885.618	5416.866	0.1273	3531.248	-65.75	Birds
86	Spectrogram 1	1	12990.621955235	12990.834087196	1679.914	5279.731	0.2121	3599.816	-66.96	Birds
87	Spectrogram 1	1	12990.868028309	12991.097130827	1714.198	5074.027	0.2291	3359.829	-67.77	Birds
88	Spectrogram 1	1	12990.121323808	12991.555335862	239.988	548.543	1.4340	308.556	-65.15	Mammals
89	Spectrogram 1	1	12991.657159203	12991.852320607	2228.458	4731.187	0.1952	2502.729	-78.03	Birds
90	Spectrogram 1	1	12992.361437313	12992.548113438	2057.038	3702.668	0.1867	1645.630	-71.78	Birds
91	Spectrogram 1	1	12992.777215956	12993.074200701	2811.285	3359.829	0.2970	548.543	-75.89	Birds
92	Spectrogram 1	1	12993.260876826	12993.447552951	1919.902	2914.137	0.1867	994.235	-73.91	Birds
93	Spectrogram 1	1	12992.539628160	12994.440330527	411.408	925.667	1.9007	514.259	-70.09	Mammals
94	Spectrogram 1	1	12994.293316291	12994.471507138	3394.113	4148.360	0.1782	754.247	-75.99	Birds
95	Spectrogram 1	1	12994.666668542	12994.844859389	2262.742	3085.557	0.1782	822.815	-76.02	Birds
96	Spectrogram 1	1	12995.396402487	12995.583078612	1748.482	2879.853	0.1867	1131.371	-77.65	Birds
97	Spectrogram 1	1	12996.041283647	12996.202503937	2297.026	2982.705	0.1612	685.679	-74.83	Birds
98	Spectrogram 1	1	12997.025575945	12997.144369843	2605.581	3702.668	0.1188	1097.087	-78.50	Birds
99	Spectrogram 1	1	12997.763795168	12997.941986015	2365.594	3085.557	0.1782	719.963	-76.29	Birds
100	Spectrogram 1	1	12998.502014391	12998.739602187	3908.372	5348.299	0.2376	1439.927	-77.85	Birds
101	Spectrogram 1	1	12998.875366642	12999.562674195	2571.297	4422.632	0.6873	1851.334	-75.18	Birds
102	Spectrogram 1	1	12999.452365575	12999.834203104	2434.162	3496.964	0.3818	1062.803	-73.01	Birds
103	Spectrogram 1	1	12999.944511724	13000.216040634	2434.162	4182.644	0.2715	1748.482	-76.67	Birds
104	Spectrogram 1	1	12999.698438649	13000.182099520	5485.434	7439.620	0.4837	1954.186	-73.21	Birds
105	Spectrogram 1	1	12998.654749403	12999.359027512	308.556	582.827	0.7043	274.272	-72.27	Mammals
106	Spectrogram 1	1	13000.411202037	13001.251244602	274.272	617.111	0.8400	342.840	-71.92	Mammals
107	Spectrogram 1	1	13000.241496469	13000.470598986	1919.902	5519.718	0.2291	3599.816	-70.13	Birds
108	Spectrogram 1	1	13000.504540100	13000.725157339	1885.618	5451.150	0.2206	3565.532	-68.07	Birds
109	Spectrogram 1	1	13000.759098453	13000.911833465	1748.482	5348.299	0.1527	3599.816	-67.13	Birds
110	Spectrogram 1	1	13001.005171527	13001.200332931	1817.050	5348.299	0.1952	3531.248	-67.75	Birds
111	Spectrogram 1	1	13001.276700437	13001.412464892	2159.890	2777.001	0.1358	617.111	-71.28	Birds
112	Spectrogram 1	1	13001.558598127	13002.576831539	1782.766	2159.890	1.0182	377.124	-73.41	Birds
113	Spectrogram 1	1	13002.067714833	13002.475008197	137.136	582.827	0.4073	445.692	-67.32	Mammals
114	Spectrogram 1	1	13002.712595993	13003.756285240	102.852	582.827	1.0437	479.976	-65.27	Mammals
115	Spectrogram 1	1	13001.889523986	13002.059229555	3908.372	5725.422	0.1697	1817.050	-78.78	Birds
116	Spectrogram 1	1	13002.262876237	13002.585316817	2879.853	4834.039	0.3224	1954.186	-67.72	Birds
117	Spectrogram 1	1	13002.542890425	13002.916242676	3394.113	6582.521	0.3734	3188.409	-71.89	Birds
118	Spectrogram 1	1	13003.281109648	13003.747799962	3668.384	5759.706	0.4667	2091.322	-78.64	Birds
119	Spectrogram 1	1	13003.985387758	13004.536930855	205.704	617.111	0.5515	411.408	-69.86	Mammals
120	Spectrogram 1	1	13007.171451229	13007.349642076	2331.310	3222.693	0.1782	891.383	-71.57	Birds
121	Spectrogram 1	1	13007.604200429	13007.892699896	3154.125	4388.348	0.2885	1234.223	-61.89	Birds
122	Spectrogram 1	1	13008.096346578	13008.240596311	2331.310	2914.137	0.1442	582.827	-72.39	Birds
123	Spectrogram 1	1	13007.892699896	13008.588492727	205.704	1165.655	0.6958	959.951	-60.43	Mammals
124	Spectrogram 1	1	13008.613948562	13010.056445895	308.556	1405.643	1.4425	1097.087	-54.22	Mammals
125	Spectrogram 1	1	13010.217666185	13010.353430640	2022.754	2982.705	0.1358	959.951	-68.76	Birds
126	Spectrogram 1	1	13011.026230199	13011.204421046	1817.050	3325.545	0.1782	1508.494	-74.93	Birds
127	Spectrogram 1	1	13011.951125548	13012.146286952	2228.458	4662.619	0.1952	2434.162	-74.67	Birds
128	Spectrogram 1	1	13012.443271697	13012.969358959	2057.038	4594.051	0.5261	2537.013	-73.38	Birds
129	Spectrogram 1	1	13013.020270630	13013.741519296	2502.729	3634.100	0.7212	1131.371	-76.68	Birds
130	Spectrogram 1	1	13013.834857359	13014.072445155	3291.261	4491.199	0.2376	1199.939	-75.81	Birds
131	Spectrogram 1	1	13014.182753775	13014.420341571	1817.050	2914.137	0.2376	1097.087	-70.49	Birds
132	Spectrogram 1	1	13014.377915178	13014.878546606	1851.334	3908.372	0.5006	2057.038	-76.83	Birds
133	Spectrogram 1	1	13015.302810527	13015.472516096	1885.618	2914.137	0.1697	1028.519	-71.68	Birds
134	Spectrogram 1	1	13015.353722198	13015.514942488	3154.125	4354.064	0.1612	1199.939	-77.35	Birds
135	Spectrogram 1	1	13014.870061327	13015.167046072	1988.470	4388.348	0.2970	2399.878	-78.44	Birds
136	Spectrogram 1	1	13015.497971931	13016.210735319	1885.618	3565.532	0.7128	1679.914	-77.50	Birds
137	Spectrogram 1	1	13016.244676433	13016.448323115	2605.581	4662.619	0.2036	2057.038	-77.74	Birds
138	Spectrogram 1	1	13016.711366746	13017.178057060	2468.445	3599.816	0.4667	1131.371	-70.90	Birds
139	Spectrogram 1	1	13017.275363365	13017.504465882	1919.902	2982.705	0.2291	1062.803	-66.69	Birds
140	Spectrogram 1	1	13017.512951161	13017.971156196	5451.150	7371.053	0.4582	1919.902	-69.66	Birds
141	Spectrogram 1	1	13017.988126753	13018.089950094	2742.717	4285.496	0.1018	1542.778	-58.31	Birds
142	Spectrogram 1	1	13018.081464815	13018.259655662	1851.334	5554.002	0.1782	3702.668	-65.55	Birds
143	Spectrogram 1	1	13018.327537890	13018.471787623	1611.346	5485.434	0.1442	3874.088	-64.51	Birds
144	Spectrogram 1	1	13018.548155129	13018.734831254	1714.198	5348.299	0.1867	3634.100	-65.78	Birds
145	Spectrogram 1	1	13018.777257647	13018.963933772	1748.482	5211.163	0.1867	3462.680	-64.64	Birds
146	Spectrogram 1	1	13019.040301278	13019.260918517	1954.186	5211.163	0.2206	3256.977	-65.12	Birds
147	Spectrogram 1	1	13015.688616299	13016.435320800	205.704	685.679	0.7467	479.976	-66.34	Mammals
148	Spectrogram 1	1	13016.503203028	13016.766246659	274.272	582.827	0.2630	308.556	-68.26	Mammals
149	Spectrogram 1	1	13017.309304479	13017.843877019	308.556	685.679	0.5346	377.124	-70.60	Mammals
150	Spectrogram 1	1	13018.590581521	13019.142124619	239.988	651.395	0.5515	411.408	-67.02	Mammals
151	Spectrogram 1	1	13019.625785489	13019.880343842	1954.186	3599.816	0.2546	1645.630	-75.18	Birds
